Row,id10568,id10570,id10571,id10572,id10573,id10574,id10575,id10576,id10577,id10578,id10579,id10584,id10818,id11298,id11394,id11395,id11396,id11398,id11445,id12223,id14189,id14191,id14192,id14436,id14437,id14438,id14439,id14440,id14441,id14442,id14443,id14444,id14445,id14446,id14447,id14448,id14761,id14762,id14764,id14766,id14767,id14768,id16085,id16115,id16175,id16530,id16537,id16538,id16701,id16702,id16703,id16704,id16801,id16807,id17692,id17750,id17791,id5483,id5489,id5492,id5493,id5494,id5497,id5498,id5499,id5500,id5502,id5506,id5508,id5509,id5510,id5513,id5514,id5515,id5518,id5519,id5524,id5527,id5528,id5529,id5532,id5533,id5536,id5537,id5539,id5543,id5544,id5546,id5549,id5553,id5556,id5557,id5560,id5565,id5566,id5567,id5568,id5569,id5570,id5571,id5573,id5576,id5624
id14446,0.666666666666667,1,0.7,NaN,NaN,0.5,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,0.555555555555556,1,NaN,1,0.9,NaN,1,0,NaN,0.5,1,NaN,1,NaN,0.5,NaN,NaN,0.5,1,1,0.25,NaN,NaN,NaN,0.8,0,0.727272727272727,NaN,0,0,NaN,NaN,NaN,1,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.833333333333333,NaN,NaN,NaN,0.5,NaN,NaN,NaN,1,NaN,0.25,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0.8,1,0.4,NaN,0.5,NaN,0.5,NaN,NaN,NaN
id14447,NaN,0.666666666666667,NaN,0.333333333333333,NaN,NaN,NaN,0.8,NaN,NaN,1,NaN,NaN,NaN,0.7,NaN,0.6,1,1,0.545454545454545,NaN,0.428571428571429,NaN,1,NaN,1,0.8,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,0.9,NaN,1,NaN,NaN,1,0.333333333333333,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,0.555555555555556,NaN,NaN,NaN,NaN,1,NaN,1,0.8,NaN,0.625,0.909090909090909,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN,0.333333333333333,NaN,NaN,NaN,NaN,NaN,0.888888888888889,NaN,NaN,NaN,NaN,0.666666666666667,0.5,NaN,NaN,1,NaN,0.5
id14448,NaN,1,NaN,1,1,0.75,NaN,NaN,NaN,NaN,NaN,1,NaN,0.916666666666667,NaN,1,1,NaN,NaN,0,NaN,NaN,0.666666666666667,NaN,0.75,NaN,NaN,NaN,1,0.666666666666667,NaN,NaN,0.75,0.25,NaN,1,NaN,NaN,NaN,NaN,1,1,0.916666666666667,1,0.666666666666667,NaN,NaN,NaN,0.714285714285714,NaN,NaN,NaN,0.666666666666667,NaN,0,1,NaN,0.875,NaN,0.25,NaN,0.142857142857143,NaN,NaN,NaN,0.75,0.923076923076923,1,NaN,1,0.8,0.8,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.333333333333333,0.75,NaN,NaN,NaN,0.5,1,0.333333333333333,0.2,NaN,1,NaN,NaN,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN
id14761,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,0.666666666666667,NaN,1,NaN,NaN,0.5,NaN,NaN,1,NaN,1,NaN,NaN,0.333333333333333,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0.75,1,1,1,NaN,0.75,NaN,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0.75,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,0.666666666666667,NaN,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN
id14762,NaN,1,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,0,NaN,0.333333333333333,NaN,0.5,1,1,NaN,0.5,1,NaN,NaN,0.857142857142857,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,0.142857142857143,NaN,1,NaN,NaN,NaN,0.5,NaN,NaN,0,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.333333333333333,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.142857142857143,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN
id14764,NaN,NaN,NaN,NaN,0.909090909090909,NaN,1,1,1,NaN,1,NaN,NaN,1,0.8,1,NaN,1,1,0.5,1,NaN,NaN,NaN,NaN,1,1,1,NaN,0.4,NaN,NaN,NaN,NaN,0.9,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,1,1,NaN,1,NaN,NaN,0.25,NaN,0,NaN,NaN,0.6,0.714285714285714,NaN,NaN,NaN,NaN,NaN,NaN,0.944444444444444,0,0.75,1,NaN,NaN,NaN,0.6,NaN,NaN,1,NaN,1,NaN,NaN,0.875,0,0,0.4,1,1,NaN,NaN,1,NaN,0.6,NaN,1,0.909090909090909,NaN,0.333333333333333
id14766,0.777777777777778,NaN,0.90625,NaN,NaN,NaN,NaN,NaN,NaN,0.857142857142857,0.769230769230769,NaN,0.75,NaN,NaN,0.777777777777778,NaN,NaN,NaN,0.625,NaN,NaN,0.846153846153846,NaN,NaN,NaN,0.857142857142857,NaN,0.75,NaN,NaN,0.863636363636364,NaN,0.8,NaN,NaN,0.333333333333333,NaN,NaN,1,NaN,0.9,NaN,0.947368421052632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8,NaN,NaN,NaN,NaN,NaN,NaN,0.565217391304348,NaN,NaN,0.833333333333333,NaN,0.833333333333333,NaN,0.375,NaN,NaN,0.565217391304348,NaN,0.782608695652174,NaN,0.615384615384615,0.91304347826087,NaN,NaN,0.821428571428571,0.823529411764706,0.521739130434783,NaN,NaN,0.368421052631579,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,0.863636363636364,0.8,0.6,0.8,0.5625,NaN,NaN,0.7,NaN,NaN,NaN
id14767,NaN,NaN,NaN,1,0.8,NaN,1,1,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,0,1,NaN,NaN,1,NaN,NaN,NaN,0.5,NaN,1,NaN,NaN,NaN,0,1,1,1,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,1,1,NaN,1,NaN,0.8,NaN,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,0.333333333333333,0.333333333333333,0.5,1,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id14768,0.888888888888889,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.916666666666667,1,1,NaN,0.75,NaN,0.333333333333333,NaN,NaN,1,NaN,NaN,0.75,NaN,0.5,NaN,NaN,1,0.727272727272727,NaN,1,NaN,1,NaN,0.9,NaN,1,1,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,1,NaN,0,0.75,NaN,NaN,NaN,0.777777777777778,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,0.714285714285714,1,NaN,1,1,0.8,NaN,1,NaN
id16085,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,NaN,1,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,0.916666666666667,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,0.833333333333333,NaN,NaN,NaN,NaN,1,0.5,1,NaN,1,NaN,0.428571428571429,1,0.333333333333333,NaN,0.666666666666667,NaN,NaN,1,1,1,0.857142857142857,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,0.777777777777778,0.5,1,NaN,NaN,NaN,1,NaN,0.333333333333333,0.2,0.454545454545455,1,0.857142857142857,NaN,NaN,NaN,NaN,0.545454545454545,1,NaN,NaN,NaN,NaN
id16115,NaN,1,0.8,NaN,NaN,1,1,0.666666666666667,NaN,0.95,0.714285714285714,1,0.85,NaN,1,1,1,NaN,NaN,0.428571428571429,NaN,0.666666666666667,0.944444444444444,0.5,1,NaN,1,NaN,0.789473684210526,1,NaN,1,NaN,0,1,1,NaN,1,NaN,0.947368421052632,1,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,0.882352941176471,NaN,NaN,NaN,NaN,NaN,NaN,0.411764705882353,NaN,1,NaN,NaN,NaN,0.5,0.294117647058824,NaN,NaN,0.444444444444444,1,0.894736842105263,1,0.5,0.866666666666667,0,NaN,0.9,0.923076923076923,0.35,NaN,NaN,0.285714285714286,1,1,NaN,0.363636363636364,1,1,NaN,NaN,0.25,1,0.954545454545455,NaN,0.3125,NaN,0.25,0.25,NaN,NaN,NaN,NaN,NaN
id16175,1,1,NaN,1,NaN,1,0.5,NaN,1,NaN,NaN,NaN,1,0.5,0.5,NaN,1,0.333333333333333,1,NaN,NaN,0.666666666666667,1,0,1,0.5,NaN,0.5,NaN,0.75,1,NaN,1,0,0.333333333333333,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,0.857142857142857,NaN,NaN,NaN,NaN,NaN,1,NaN,1,0.25,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,0,NaN,1,NaN,NaN,NaN,NaN,NaN,0.666666666666667,1,0.333333333333333,1,0.666666666666667,NaN,1,0.333333333333333,0.5,0.5,NaN,NaN,NaN,NaN,NaN,0,1,1,1,1,NaN,0.333333333333333
id16530,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.666666666666667,1,1,NaN,NaN,NaN,1,NaN,NaN,0,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.666666666666667,1,NaN,1,NaN,NaN,1,NaN,1,NaN,0,NaN,1,NaN,NaN,NaN,NaN,0.666666666666667,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,NaN,NaN,NaN,0.666666666666667,0,NaN,0.75,0.666666666666667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.666666666666667,0.8,1,0.4
id16537,NaN,1,NaN,NaN,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN
id16538,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN,NaN,NaN,1,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,0
id16701,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.857142857142857,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,1,NaN,1,NaN,0.333333333333333,NaN,NaN,NaN,1,1,0.714285714285714,NaN,NaN,1,NaN,NaN,NaN,0.833333333333333,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,1,0.5,NaN,NaN,0.833333333333333,NaN,0.333333333333333,NaN,0.5,NaN,NaN,0.428571428571429,NaN,0.857142857142857,NaN,NaN,0.714285714285714,0.8,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,1,NaN,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0.285714285714286
id16702,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.625,NaN,NaN,NaN,1,NaN,1,NaN,0.5,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.428571428571429
id16703,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,0,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN
id16704,NaN,1,0.636363636363636,NaN,1,NaN,NaN,0.666666666666667,NaN,0.8,0.8,NaN,0.8,NaN,NaN,NaN,1,NaN,NaN,1,1,0.666666666666667,0.769230769230769,NaN,NaN,NaN,0.875,NaN,0.866666666666667,0.5,NaN,0.888888888888889,NaN,NaN,1,NaN,NaN,NaN,1,0.8,NaN,NaN,NaN,0.882352941176471,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,0.363636363636364,0,1,NaN,NaN,NaN,0.5,0.272727272727273,NaN,NaN,0.214285714285714,NaN,0.714285714285714,NaN,0.5,0.75,NaN,NaN,0.866666666666667,0.625,0.230769230769231,NaN,NaN,0.285714285714286,1,1,NaN,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,0.933333333333333,NaN,0.230769230769231,1,0.4,NaN,NaN,NaN,NaN,NaN,0
id16801,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,0.75,NaN,NaN,1,0,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.857142857142857,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,0.666666666666667,NaN,NaN,0.5,0.666666666666667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,0.666666666666667,0.666666666666667,NaN,0.666666666666667
id16807,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,0.166666666666667,1,NaN,NaN,0.666666666666667,0.428571428571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.714285714285714,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,0.571428571428571,NaN,1,NaN,NaN,1,NaN,0.714285714285714,NaN,NaN,NaN,NaN,0.285714285714286
id17692,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,0,NaN,NaN,NaN,0.75,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.5,1,NaN,NaN,NaN,NaN,1,NaN,0,0.5,NaN,1,NaN,1,NaN,1,NaN,0.5,0.5,NaN,NaN,0,0.5,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,0.5,0.666666666666667,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.333333333333333
id17750,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN
id17791,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,0.75,NaN,NaN,0,NaN,0.75,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,0.75,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.75,NaN,NaN,1,NaN,0
id5483,1,1,1,1,NaN,NaN,1,1,1,1,1,NaN,1,1,1,NaN,1,NaN,NaN,1,1,0.5,NaN,0.75,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,0.875,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.833333333333333,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,1,NaN,0.428571428571429,1,0.333333333333333,1,0,0.5,NaN,1,NaN,1,0.888888888888889,1,NaN,1,1,NaN,1,NaN,1,1,1,1,0.285714285714286,1,NaN,1,0.5,1,1,0.166666666666667,0,1,NaN,1,1,NaN,1,NaN,1,1,1,1,NaN,NaN
id5489,1,NaN,0.444444444444444,0,NaN,NaN,NaN,0.2,NaN,0.416666666666667,0.384615384615385,NaN,0.380952380952381,NaN,0.142857142857143,NaN,0,NaN,NaN,NaN,NaN,1,0.458333333333333,NaN,NaN,0.2,0.5,NaN,0.347826086956522,NaN,1,0.344827586206897,0,NaN,NaN,NaN,0,0.142857142857143,NaN,0.565217391304348,NaN,NaN,NaN,0.411764705882353,1,NaN,NaN,NaN,NaN,NaN,NaN,0.363636363636364,NaN,NaN,NaN,0.5,NaN,NaN,1,NaN,NaN,0,NaN,1,NaN,0.8125,NaN,1,0.789473684210526,0,0.263157894736842,NaN,0.25,0.571428571428571,NaN,1,0.375,0.285714285714286,0.9,NaN,1,0.6875,NaN,NaN,1,0.739130434782609,NaN,NaN,NaN,NaN,1,NaN,0.45,NaN,0.8,NaN,0.625,NaN,0.285714285714286,1,NaN,NaN,NaN
id5492,NaN,NaN,NaN,0.25,0.0909090909090909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.375,NaN,NaN,NaN,0.2,NaN,NaN,0.166666666666667,NaN,NaN,NaN,NaN,NaN,0,NaN,0.5,0.6,NaN,NaN,NaN,NaN,NaN,0.25,NaN,NaN,0.25,NaN,NaN,NaN,0.428571428571429,NaN,NaN,NaN,NaN,NaN,0.333333333333333,NaN,NaN,0,NaN,0.166666666666667,1,NaN,NaN,0.428571428571429,NaN,1,NaN,1,NaN,NaN,0.666666666666667,NaN,0.375,NaN,NaN,0.25,0.4,NaN,0.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.166666666666667,NaN,NaN,NaN,0.5,NaN,NaN,1,NaN,NaN,0.1,NaN,NaN,0.166666666666667,NaN,NaN,NaN,NaN,NaN,NaN,0.818181818181818
id5493,1,1,1,1,NaN,NaN,1,0.75,1,1,1,1,1,1,1,1,1,0.818181818181818,NaN,1,1,0.545454545454545,NaN,0.75,1,NaN,NaN,0.75,NaN,NaN,1,NaN,1,NaN,0.666666666666667,NaN,NaN,1,NaN,NaN,NaN,1,1,1,1,NaN,1,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,0.4,0.5,NaN,1,0,0.8,1,NaN,NaN,1,1,NaN,1,NaN,1,0.666666666666667,1,0.8,0.5,1,0.666666666666667,1,0.625,1,1,0.166666666666667,0,0.5,NaN,0.875,1,NaN,1,0.666666666666667,0.5,1,1,1,NaN,NaN
id5494,0.714285714285714,NaN,1,0.25,NaN,NaN,NaN,0,0.25,NaN,NaN,NaN,0,0.285714285714286,NaN,0.8,NaN,NaN,0.5,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0.833333333333333,NaN,0.142857142857143,NaN,NaN,0,0.833333333333333,NaN,1,0.333333333333333,NaN,0.25,0.666666666666667,NaN,NaN,0.5,NaN,NaN,NaN,0.666666666666667,NaN,1,NaN,NaN,0.333333333333333,0,1,NaN,1,NaN,NaN,NaN,NaN,0.285714285714286,NaN,0,0.166666666666667,0.5,NaN,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.2,NaN,1,0.333333333333333,1,0.75,NaN,NaN,NaN,0.666666666666667,1,1,NaN,NaN,0,0.545454545454545,0.333333333333333,NaN,1
id5497,1,1,1,1,NaN,NaN,1,1,NaN,1,1,NaN,1,1,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,0,1,NaN,1,NaN,1,1,NaN,NaN,1,1,NaN,1,NaN,NaN,1,1,1,0,1,NaN,1,NaN,1,1,0,NaN,1,NaN,1,1,NaN,NaN,NaN,1,1,1,1,NaN,NaN
id5498,0,0,0.6,0,NaN,0,0,0,NaN,0.333333333333333,0.428571428571429,0.666666666666667,0,0,0.571428571428571,NaN,0,0.857142857142857,NaN,0,NaN,NaN,0.5,NaN,NaN,NaN,0.5,NaN,0.5,NaN,0,0.666666666666667,NaN,NaN,NaN,NaN,0,NaN,NaN,0.833333333333333,NaN,NaN,0.666666666666667,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0.666666666666667,1,NaN,0,0,1,NaN,0.4,NaN,0,1,0,NaN,0,NaN,0.333333333333333,0,0,NaN,0,0.571428571428571,NaN,0,0.5,0.25,0.75,0,0.875,1,0.75,NaN,0,0.833333333333333,0.571428571428571,0,1,NaN,0.714285714285714,NaN,0.4,0,1,NaN,1,0.571428571428571,0,0,0,NaN,1
id5499,1,1,1,0.5,0.5,0.5,1,1,NaN,1,0.5,NaN,1,1,0.5,0.5,1,NaN,NaN,0.833333333333333,0.428571428571429,NaN,NaN,1,0.5,NaN,0.4,1,NaN,1,NaN,NaN,NaN,NaN,0.555555555555556,NaN,NaN,0.5,0.6,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,0.428571428571429,NaN,NaN,0.5,NaN,0.428571428571429,NaN,NaN,0.75,0.5,NaN,0.666666666666667,0.5,NaN,1,0,1,NaN,0.5,NaN,1,0.5,NaN,NaN,0.571428571428571,1,0.888888888888889,0.727272727272727,NaN,0,1,1,1,0.333333333333333,0.4,NaN,1,NaN,1,1,0.5,1,1,0.666666666666667,0.571428571428571,1,NaN,0.428571428571429,NaN,1,1,1,0.636363636363636,NaN,0.875
id5500,NaN,1,0.333333333333333,NaN,0,1,0.571428571428571,NaN,NaN,0.235294117647059,0.285714285714286,0.5,0.117647058823529,0.625,NaN,0.571428571428571,1,NaN,0.714285714285714,NaN,0.5,NaN,0.4,NaN,1,0.625,0.333333333333333,1,0.3125,0.8,NaN,0.285714285714286,1,0.5,NaN,0.75,NaN,NaN,0.714285714285714,0.375,0.5,1,NaN,0.294117647058824,1,NaN,NaN,NaN,NaN,0.625,NaN,0.272727272727273,1,NaN,0.5,NaN,NaN,NaN,0.8125,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.75,NaN,0.25,0.666666666666667,0,0.375,1,NaN,0.294117647058824,0.272727272727273,1,0.8,NaN,0.625,1,NaN,NaN,0.875,NaN,0.714285714285714,NaN,NaN,0.75,NaN,0.3125,0,0.923076923076923,NaN,0.555555555555556,1,NaN,NaN,NaN,NaN,0.714285714285714
