Row,id10568,id10570,id10571,id10572,id10573,id10574,id10575,id10576,id10577,id10578,id10579,id10584,id10818,id11298,id11394,id11395,id11396,id12223,id14189,id14437,id14438,id14439,id14442,id14443,id14444,id14447,id14761,id14762,id14764,id16807,id5483,id5492,id5493,id5497,id5499,id5500,id5502,id5506,id5508,id5509,id5510,id5513,id5514,id5515,id5519,id5524,id5527,id5528,id5533,id5536,id5539,id5544,id5546,id5557,id5560,id5565,id5566,id5567,id5568,id5569,id5570,id5571,id5573,id5576
id5509,NaN,NaN,1,1,NaN,1,2,2,NaN,2,1,1,2,3,5,1,2,1,NaN,2,3,1,NaN,NaN,3,1,NaN,3,2,NaN,1,1,1,NaN,1,2,1,1,2,4,3,NaN,1,2,1,2,2,2,3,2,NaN,1,1,2,2,NaN,2,NaN,1,2,1,NaN,1,NaN
id5510,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,2,1,NaN,1,NaN,3,NaN,1,1,NaN,NaN,1,1,NaN,1,3,1,NaN,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,1,2,1,NaN,1,NaN,1,1,1,1,1,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,1,2,NaN,2,NaN
id5513,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,3,NaN,NaN,2,1,NaN,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,2,NaN,2,NaN,NaN,2,2,1,1,NaN,2,NaN,1,NaN,NaN
id5514,6,2,8,3,1,NaN,2,2,NaN,6,5,1,6,1,4,5,3,7,1,NaN,1,2,NaN,NaN,5,3,1,1,2,NaN,1,NaN,2,1,3,4,1,1,6,2,5,1,8,5,3,5,5,5,6,1,1,1,1,2,6,7,8,2,2,3,1,6,3,NaN
id5515,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,2,1,NaN,2,NaN,2,NaN,NaN,2,NaN,NaN,NaN,1,1,NaN,2,2,NaN,NaN,1,NaN,NaN,NaN,1,NaN,1,2,NaN,NaN,2,NaN,2,NaN,1,2,1,2,2,2,2,NaN,NaN,NaN,NaN,1,2,NaN,2,NaN,2,1,NaN,NaN,1,1
id5518,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,2,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,2,NaN,NaN,2,NaN
id5519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,7,NaN,NaN,4,NaN,NaN,NaN,1,NaN,NaN,NaN,6,NaN,NaN,6,1,NaN,NaN,1,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,5,1,NaN,NaN,NaN,NaN,7,NaN,NaN,6,NaN
id5524,3,1,8,2,NaN,NaN,NaN,1,NaN,8,4,NaN,7,NaN,2,3,2,4,NaN,NaN,1,6,NaN,NaN,8,2,1,1,1,NaN,NaN,NaN,1,NaN,1,5,NaN,1,5,1,6,NaN,7,7,1,8,4,7,6,NaN,NaN,NaN,NaN,1,7,3,10,2,8,1,NaN,3,1,NaN
id5527,1,2,2,1,NaN,NaN,1,1,1,2,3,NaN,2,1,4,NaN,2,3,1,NaN,NaN,NaN,1,1,1,2,NaN,NaN,2,NaN,2,NaN,2,1,4,1,1,NaN,2,1,1,NaN,4,2,4,1,2,2,2,1,1,1,1,3,2,2,1,1,NaN,4,1,1,4,1
id5528,NaN,1,1,2,NaN,1,NaN,1,1,3,3,2,2,2,3,1,1,2,NaN,1,2,1,2,1,3,1,NaN,1,1,NaN,2,1,3,NaN,2,2,2,NaN,2,2,2,1,1,2,1,2,3,2,2,2,1,1,4,1,3,NaN,1,NaN,2,2,1,1,3,1
id5533,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,3,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,NaN,3,NaN,3,NaN,NaN,2,NaN,3,2,3,4,NaN,NaN,NaN,NaN,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id5536,NaN,NaN,NaN,2,1,1,1,2,1,NaN,NaN,1,NaN,1,1,NaN,1,NaN,1,1,1,NaN,1,NaN,1,NaN,NaN,1,1,NaN,1,1,NaN,NaN,NaN,2,1,1,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN
id5539,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN
id5543,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,1,1,NaN,NaN,1,NaN
id5544,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,4,NaN,NaN,6,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,1,1,4,NaN,NaN,3,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,4,NaN,1,1,NaN,NaN,NaN,NaN,5,NaN,NaN,1,NaN
id5546,NaN,NaN,1,1,NaN,NaN,NaN,1,3,1,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,1,NaN,1,NaN,1,2,1,NaN,1,1,1,NaN,1,1,NaN,1,1,NaN,1,1,3,NaN,4,NaN,1,NaN,1,NaN,1,NaN,NaN,3,3,NaN
id5549,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id5557,1,NaN,2,1,NaN,5,1,NaN,NaN,1,NaN,1,1,3,2,4,NaN,4,NaN,6,1,1,3,NaN,1,1,NaN,2,2,NaN,2,2,1,NaN,3,5,2,NaN,1,4,3,3,3,1,1,1,NaN,1,4,5,NaN,2,1,3,2,1,2,1,1,3,NaN,1,1,NaN
id5560,1,NaN,3,1,3,NaN,NaN,NaN,NaN,4,1,NaN,4,1,1,1,NaN,2,4,NaN,NaN,4,2,NaN,3,1,NaN,NaN,2,2,1,5,NaN,NaN,3,4,1,NaN,4,1,4,NaN,6,3,1,4,3,4,5,4,NaN,NaN,NaN,1,8,1,4,5,1,1,NaN,1,1,NaN
id5565,2,NaN,2,1,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,1,2,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,2,1,1,NaN,NaN,NaN,2,NaN,NaN,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,2,1,NaN,1,NaN,1,NaN,2,1,NaN,NaN,1,NaN,2,NaN,NaN
id5566,NaN,1,2,2,1,NaN,1,NaN,NaN,3,3,NaN,2,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,2,1,NaN,2,NaN,2,NaN,NaN,3,NaN,3,3,3,4,NaN,NaN,NaN,NaN,1,2,NaN,3,NaN,1,NaN,NaN,NaN,1,NaN
id5567,NaN,NaN,4,NaN,5,NaN,NaN,NaN,NaN,5,1,NaN,5,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,4,NaN,NaN,4,NaN,NaN,NaN,5,1,NaN,4,NaN,NaN,1,4,NaN,NaN,5,NaN,5,NaN,4,4,NaN,5,3,5,5,5,NaN,NaN,NaN,NaN,7,NaN,5,5,2,NaN,NaN,NaN,NaN,NaN
id5568,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,1,NaN,1,NaN,3,NaN,1,3,2,NaN,1,NaN,NaN,1,2,1,3,1,NaN,NaN,NaN,NaN,1,1,2,1,NaN,NaN,NaN,1,NaN,NaN
id5569,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,5,1,NaN,3,NaN,NaN,NaN,1,NaN,NaN,2,3,NaN,1,3,1,NaN,NaN,1,NaN,3,1,NaN,NaN,2,1,1,NaN,3,1,3,1,1,1,1,1,NaN,1,NaN,3,1,NaN,1,NaN,NaN,4,2,NaN,3,NaN
id5570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,2,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,1,1,NaN,1,1,NaN,NaN,1,NaN,1,1,NaN,2,1,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN
id5571,1,2,1,2,NaN,2,NaN,1,NaN,2,2,1,NaN,1,2,1,1,4,NaN,1,NaN,NaN,NaN,2,NaN,3,NaN,NaN,1,NaN,1,1,3,NaN,2,NaN,1,NaN,NaN,1,1,NaN,3,NaN,2,NaN,NaN,NaN,2,1,NaN,1,2,2,1,1,1,NaN,1,3,NaN,1,4,NaN
id5573,NaN,1,NaN,NaN,NaN,2,NaN,NaN,NaN,2,1,NaN,NaN,NaN,3,NaN,NaN,3,NaN,NaN,NaN,1,NaN,2,NaN,3,NaN,1,3,NaN,NaN,NaN,1,NaN,3,NaN,NaN,1,1,NaN,NaN,NaN,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,3,1,NaN,5,NaN
id5576,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,1,NaN,NaN,1,NaN,1,NaN,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN
id5624,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,3,2,NaN,NaN,1,NaN,3,1,NaN
