Row,id10568,id10570,id10571,id10572,id10573,id10574,id10575,id10576,id10577,id10578,id10579,id10584,id10818,id11298,id11394,id11395,id11396,id11398,id11445,id14189,id14192,id14437,id14438,id14439,id14441,id14443,id14444,id14445,id14447,id14448,id14761,id14762,id14764,id14766,id14767,id14768,id16085,id16115,id16175,id16530,id16537,id16538,id16701,id16702,id16704,id16801,id16807,id17750,id17791,id5483,id5493,id5497,id5502,id5509,id5510,id5513,id5514,id5515,id5519,id5524,id5527,id5536,id5537,id5539,id5544,id5546,id5557,id5560,id5565,id5567,id5570,id5571,id5573,id5576
id16537,NaN,1,NaN,NaN,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id16538,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN
id16701,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.857142857142857,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,0.714285714285714,NaN,NaN,1,NaN,NaN,NaN,0.833333333333333,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,0.833333333333333,NaN,NaN,0.857142857142857,0.714285714285714,0.8,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN
id16702,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id16704,NaN,1,0.636363636363636,NaN,1,NaN,NaN,0.666666666666667,NaN,0.8,0.8,NaN,0.8,NaN,NaN,NaN,1,NaN,NaN,1,0.769230769230769,NaN,NaN,0.875,0.866666666666667,NaN,0.888888888888889,NaN,1,NaN,NaN,NaN,1,0.8,NaN,NaN,NaN,0.882352941176471,NaN,NaN,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,0.714285714285714,NaN,0.5,0.75,NaN,0.866666666666667,0.625,1,1,NaN,NaN,NaN,NaN,0.933333333333333,NaN,1,NaN,NaN,NaN,NaN
id16801,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.857142857142857,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,0.666666666666667,NaN,0.5,NaN,NaN,NaN,NaN,NaN,0.666666666666667,0.666666666666667,NaN
id16807,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN
id17750,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0.5,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN
id17791,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,0.75,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN
id5483,1,1,1,1,NaN,NaN,1,1,1,1,1,NaN,1,1,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,0.875,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.833333333333333,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,0.888888888888889,1,NaN,1,1,1,NaN,1,1,NaN,1,1,1,NaN,1,1,1,1,1,1,NaN
id5493,1,1,1,1,NaN,NaN,1,0.75,1,1,1,1,1,1,1,1,1,0.818181818181818,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,1,0.666666666666667,NaN,NaN,1,NaN,NaN,NaN,1,1,1,1,NaN,1,1,NaN,NaN,1,NaN,1,NaN,NaN,1,1,1,1,1,NaN,NaN,1,1,1,NaN,1,1,0.666666666666667,1,1,1,NaN,0.875,1,1,1,1,1,NaN
id5497,1,1,1,1,NaN,NaN,1,1,NaN,1,1,NaN,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,NaN,1,1,1,NaN
id5502,1,1,1,1,1,NaN,1,1,NaN,1,1,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,0.923076923076923,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,0.857142857142857,NaN,NaN,NaN,NaN,1,NaN,1,1,1,1,0.9,1,NaN,1,1,1,NaN,1,1,NaN,1,1,1,1,1,1,NaN,1,1,0.5,NaN
id5509,1,1,1,1,NaN,1,1,1,NaN,1,1,NaN,1,0.888888888888889,1,1,1,NaN,1,NaN,NaN,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,NaN,1,NaN,0.857142857142857,1,NaN,NaN,NaN,NaN,0.714285714285714,1,NaN,NaN,NaN,1,NaN,0.888888888888889,1,1,0.9,1,0.8,1,1,1,1,NaN,1,1,NaN,1,0.666666666666667,1,1,1,1,NaN,1,1,1,NaN
id5510,NaN,NaN,0.833333333333333,1,NaN,NaN,NaN,NaN,NaN,0.958333333333333,0.9,NaN,0.875,1,NaN,NaN,NaN,NaN,NaN,NaN,0.952380952380952,NaN,NaN,0.785714285714286,0.826086956521739,NaN,0.842105263157895,NaN,NaN,0.8,1,NaN,NaN,0.782608695652174,NaN,NaN,1,0.894736842105263,NaN,NaN,NaN,NaN,0.8,NaN,0.714285714285714,NaN,NaN,NaN,NaN,1,NaN,NaN,1,0.8,1,NaN,0.333333333333333,0.722222222222222,NaN,0.916666666666667,1,NaN,NaN,NaN,1,NaN,NaN,0.818181818181818,NaN,NaN,NaN,NaN,NaN,NaN
id5513,NaN,NaN,NaN,NaN,1,1,0.5,1,NaN,NaN,NaN,0.75,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5,1,1,1,NaN,NaN,NaN,NaN,1,1,0.8,1,NaN,NaN,NaN,0.8,NaN,NaN,1,1,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN
id5514,0.777777777777778,1,0.769230769230769,1,0.909090909090909,NaN,1,1,NaN,0.6,1,NaN,0.6,1,0.727272727272727,0.625,1,1,NaN,1,0.5,NaN,NaN,0.866666666666667,0.75,NaN,0.5,NaN,0.8,NaN,NaN,NaN,0.944444444444444,0.615384615384615,NaN,0.777777777777778,NaN,0.5,NaN,NaN,NaN,NaN,1,NaN,0.5,NaN,1,NaN,1,1,1,1,1,1,0.333333333333333,NaN,1,0.4,0.916666666666667,0.5,NaN,1,NaN,1,1,1,0.9,0.833333333333333,0.8,0.866666666666667,1,0.6,0.833333333333333,NaN
id5515,1,1,0.833333333333333,1,NaN,NaN,0.6,1,NaN,0.833333333333333,0.8,NaN,0.714285714285714,0.6,0.666666666666667,0.5,1,NaN,0,NaN,0.833333333333333,NaN,0.5,0.846153846153846,0.739130434782609,NaN,0.857142857142857,NaN,NaN,NaN,0.75,NaN,0,0.91304347826087,NaN,NaN,NaN,0.866666666666667,0,NaN,NaN,NaN,NaN,0.5,0.75,NaN,NaN,NaN,NaN,1,1,1,1,1,0.722222222222222,NaN,0.4,1,1,0.791666666666667,0.846153846153846,1,NaN,1,1,0.666666666666667,NaN,0.85,1,NaN,1,1,1,NaN
id5519,1,1,1,1,NaN,NaN,1,1,NaN,1,1,NaN,1,1,0.818181818181818,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,0.909090909090909,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,NaN,1,0.916666666666667,1,1,NaN,NaN,1,NaN,1,1,1,1,1,1,NaN,1,1,0.916666666666667,NaN
id5524,NaN,NaN,0.909090909090909,NaN,NaN,NaN,NaN,NaN,NaN,0.96551724137931,1,NaN,0.884615384615385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.962962962962963,NaN,NaN,0.8125,0.928571428571429,NaN,0.833333333333333,NaN,NaN,NaN,1,NaN,NaN,0.821428571428571,NaN,NaN,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,0.866666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.916666666666667,NaN,0.5,0.791666666666667,NaN,1,0.947368421052632,NaN,NaN,NaN,NaN,NaN,NaN,0.833333333333333,NaN,NaN,NaN,NaN,NaN,NaN
id5527,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,0.909090909090909,NaN,0.882352941176471,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0.8,0.882352941176471,NaN,0.875,1,NaN,NaN,1,NaN,NaN,0.823529411764706,NaN,1,NaN,0.923076923076923,NaN,1,NaN,NaN,NaN,NaN,0.625,NaN,NaN,NaN,NaN,1,1,NaN,1,1,1,NaN,NaN,0.846153846153846,NaN,0.947368421052632,1,1,NaN,NaN,NaN,NaN,NaN,0.875,NaN,NaN,NaN,NaN,NaN,1
id5536,1,1,1,1,0.928571428571429,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,1,1,NaN,1,1,NaN,NaN,1,NaN,0.75,NaN,1,1,NaN,NaN,1,1,1,1,NaN,NaN,NaN,1,NaN,1,1,1,NaN,NaN,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,NaN,1,1,1,1,0.941176470588235,1,1,1,1,1,NaN
id5537,NaN,0.666666666666667,NaN,0.333333333333333,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.333333333333333,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id5539,1,1,1,1,NaN,NaN,1,1,1,1,1,NaN,1,1,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,0.666666666666667,NaN,NaN,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,1,1,1,NaN,NaN,1,NaN,1,1,0.8,NaN,1,1,NaN,1,1,1,NaN
id5544,1,1,1,1,NaN,NaN,1,1,NaN,1,1,1,1,1,1,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,1,1,1,0.666666666666667,1,NaN,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,0.875,1,NaN,1,1,1,NaN
id5546,1,1,1,1,NaN,1,1,0.666666666666667,0.75,1,1,1,1,1,1,1,1,0,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,0.875,NaN,1,NaN,NaN,1,1,0.75,NaN,1,NaN,1,NaN,0.5,NaN,NaN,1,1,1,1,1,1,NaN,1,1,0.666666666666667,1,NaN,NaN,1,NaN,0.8,1,1,NaN,1,1,NaN,1,0.8,1,NaN
id5557,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,1,NaN,NaN,1,0.777777777777778,1,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,0.888888888888889,1,NaN,1,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,1,1,NaN,NaN,0.9,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.818181818181818,NaN
id5560,1,1,0.764705882352941,1,1,NaN,1,1,NaN,0.875,0.666666666666667,0.857142857142857,0.8,1,0.875,NaN,1,1,NaN,1,0.857142857142857,0.75,NaN,1,0.772727272727273,NaN,1,NaN,NaN,NaN,0.5,NaN,1,0.863636363636364,NaN,NaN,0.857142857142857,0.954545454545455,NaN,NaN,NaN,NaN,1,NaN,0.933333333333333,NaN,1,NaN,NaN,1,0.875,1,1,1,0.818181818181818,NaN,0.833333333333333,0.85,1,0.833333333333333,0.875,0.941176470588235,NaN,1,0.875,1,NaN,1,1,1,1,1,1,NaN
id5565,0.7,1,0.727272727272727,1,1,NaN,0.666666666666667,1,1,1,1,0.5,1,1,1,0.555555555555556,1,NaN,NaN,0.75,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8,0.5,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,1,0.8,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,0.666666666666667,1,0.727272727272727,1,NaN
id5567,1,1,1,NaN,0.928571428571429,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,0.8,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,0.866666666666667,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,0.666666666666667,1,NaN,0.8,NaN,NaN
id5570,1,1,1,1,NaN,NaN,1,1,NaN,1,1,NaN,1,1,1,1,1,1,NaN,NaN,1,NaN,1,NaN,NaN,1,0.833333333333333,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,1,1,NaN,NaN,1,1,1,NaN,NaN,1,NaN,1,1,1,NaN,1,1,NaN,1,1,1,NaN
id5571,0.727272727272727,1,0.818181818181818,1,NaN,NaN,1,1,1,1,1,NaN,1,1,1,0.666666666666667,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,0.7,NaN,0.8,NaN,NaN,1,0.666666666666667,NaN,NaN,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,0.6,1,1,NaN,NaN,1,NaN,1,1,0.8,NaN,1,0.727272727272727,0.8,1,1,1,NaN
id5573,1,1,1,0.5,0,1,0.5,1,1,1,1,NaN,1,0.5,0.727272727272727,NaN,1,0,1,NaN,NaN,NaN,0,0.8,NaN,1,NaN,NaN,1,NaN,NaN,NaN,0.909090909090909,NaN,NaN,NaN,NaN,NaN,1,0.8,NaN,1,NaN,NaN,NaN,0.666666666666667,NaN,NaN,1,1,1,1,0.5,1,NaN,NaN,0.833333333333333,1,0.916666666666667,NaN,NaN,1,NaN,1,1,1,0.818181818181818,1,1,NaN,1,1,1,NaN
id5576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
