Row,id10568,id10570,id10571,id10572,id10573,id10574,id10575,id10576,id10577,id10578,id10579,id10584,id10818,id11298,id11394,id11395,id11396,id11398,id11445,id12223,id14189,id14191,id14192,id14436,id14437,id14438,id14439,id14440,id14441,id14442,id14443,id14444,id14445,id14446,id14447,id14448,id14761,id14762,id14764,id14766,id14767,id14768,id16085,id16115,id16175,id16530,id16537,id16538,id16701,id16702,id16703,id16704,id16801,id16807,id17692,id17750,id17791,id5483,id5489,id5492,id5493,id5494,id5497,id5498,id5499,id5500,id5502,id5506,id5508,id5509,id5510,id5513,id5514,id5515,id5518,id5519,id5524,id5527,id5528,id5529,id5532,id5533,id5536,id5537,id5539,id5543,id5544,id5546,id5549,id5553,id5556,id5557,id5560,id5565,id5566,id5567,id5568,id5569,id5570,id5571,id5573,id5576,id5624
id5510,NaN,NaN,18,2,NaN,NaN,NaN,NaN,NaN,24,10,NaN,24,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,NaN,NaN,NaN,14,NaN,23,NaN,NaN,19,NaN,NaN,NaN,5,3,NaN,NaN,23,NaN,NaN,5,19,NaN,NaN,NaN,NaN,5,NaN,NaN,14,NaN,NaN,2,NaN,NaN,5,19,5,NaN,4,NaN,2,NaN,16,5,NaN,22,5,29,NaN,3,18,NaN,NaN,24,16,20,NaN,NaN,24,NaN,NaN,NaN,23,2,NaN,NaN,1,NaN,NaN,22,NaN,19,NaN,13,NaN,NaN,NaN,NaN,NaN,NaN
id5513,NaN,NaN,NaN,NaN,2,4,2,2,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,1,2,2,1,4,1,4,1,NaN,3,NaN,6,NaN,NaN,4,4,2,5,1,NaN,NaN,NaN,5,NaN,NaN,2,4,NaN,NaN,NaN,1,1,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,2,NaN,10,NaN,NaN,4,1,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,2,NaN,NaN,2,NaN,NaN,2,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN
id5514,9,1,13,1,11,NaN,1,1,NaN,5,4,NaN,5,1,11,8,1,7,NaN,17,11,NaN,4,NaN,NaN,NaN,15,1,4,3,NaN,2,NaN,9,10,NaN,NaN,NaN,18,13,NaN,9,NaN,4,NaN,NaN,NaN,NaN,3,NaN,NaN,4,NaN,3,NaN,NaN,4,1,4,8,1,5,1,1,14,3,1,NaN,4,1,3,NaN,36,5,9,12,4,NaN,4,1,1,4,12,NaN,1,4,1,1,1,NaN,1,10,12,10,11,15,4,12,1,10,12,NaN,12
id5515,1,1,18,1,NaN,NaN,5,1,NaN,24,15,NaN,21,5,3,2,1,NaN,1,1,NaN,NaN,24,2,NaN,4,13,2,23,NaN,NaN,21,NaN,NaN,NaN,NaN,4,NaN,1,23,NaN,NaN,NaN,15,2,NaN,NaN,NaN,NaN,2,NaN,12,NaN,NaN,2,NaN,NaN,1,21,NaN,1,NaN,1,7,1,16,1,NaN,20,1,18,NaN,5,29,NaN,1,24,13,19,1,1,15,1,NaN,1,24,1,3,1,NaN,4,NaN,20,1,20,NaN,16,1,1,1,1,NaN,2
id5518,NaN,NaN,NaN,NaN,2,NaN,2,NaN,NaN,NaN,3,4,NaN,NaN,8,NaN,NaN,NaN,NaN,11,2,NaN,NaN,NaN,NaN,NaN,5,2,NaN,2,NaN,NaN,NaN,2,8,2,NaN,NaN,8,NaN,4,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,2,NaN,NaN,NaN,NaN,NaN,4,9,NaN,13,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,2,9,NaN,2,NaN,NaN,NaN,9,NaN,NaN,9,NaN,NaN
id5519,2,1,1,1,NaN,NaN,1,2,NaN,1,4,NaN,2,1,11,NaN,1,NaN,NaN,10,NaN,NaN,1,1,NaN,NaN,5,1,NaN,NaN,1,NaN,NaN,NaN,11,NaN,1,NaN,10,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,1,1,NaN,1,1,1,1,11,NaN,1,NaN,2,2,NaN,1,12,1,9,14,NaN,NaN,1,1,1,1,1,NaN,2,NaN,1,1,1,NaN,1,10,1,1,NaN,NaN,NaN,12,2,2,12,NaN,2
id5524,NaN,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,29,15,NaN,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,NaN,NaN,NaN,16,NaN,28,NaN,NaN,24,NaN,NaN,NaN,NaN,4,NaN,NaN,28,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN,NaN,NaN,NaN,6,NaN,17,NaN,NaN,24,NaN,24,NaN,4,24,NaN,NaN,30,19,24,NaN,NaN,20,NaN,NaN,NaN,29,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN,25,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN
id5527,NaN,NaN,12,1,NaN,NaN,NaN,NaN,NaN,18,11,NaN,17,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,NaN,NaN,NaN,10,NaN,17,1,NaN,16,1,NaN,NaN,NaN,3,NaN,NaN,17,NaN,1,NaN,13,NaN,1,NaN,NaN,NaN,NaN,1,8,NaN,NaN,NaN,NaN,NaN,1,14,NaN,1,NaN,NaN,4,1,11,1,NaN,16,1,16,NaN,NaN,13,NaN,NaN,19,21,14,NaN,NaN,14,1,NaN,NaN,19,NaN,NaN,1,1,NaN,NaN,16,NaN,14,NaN,7,NaN,NaN,NaN,NaN,1,NaN
id5528,1,1,21,1,NaN,NaN,1,1,NaN,25,12,2,22,1,3,NaN,1,NaN,NaN,1,NaN,NaN,21,NaN,2,NaN,11,NaN,23,NaN,NaN,19,NaN,NaN,NaN,NaN,1,NaN,NaN,23,NaN,NaN,2,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,NaN,NaN,NaN,NaN,NaN,1,20,NaN,3,NaN,1,4,1,15,1,NaN,20,1,20,NaN,4,19,NaN,1,24,14,27,1,1,19,3,NaN,1,23,3,1,1,NaN,3,NaN,22,1,21,NaN,13,3,1,1,1,NaN,NaN
id5529,1,1,1,1,NaN,NaN,3,1,NaN,1,1,NaN,1,6,1,4,1,NaN,5,1,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,1,1,5,1,NaN,1,1,NaN,NaN,1,1,NaN,1,NaN,NaN,1,6,1,1,1,NaN,1,NaN,1,6,1,NaN,6,NaN,1,1,NaN,NaN,NaN,1,1,1,1,NaN,5
id5532,1,5,1,2,NaN,1,1,6,NaN,2,2,7,1,1,15,3,5,11,NaN,1,NaN,5,NaN,NaN,NaN,5,NaN,4,NaN,NaN,1,7,5,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,4,9,NaN,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,7,NaN,2,NaN,1,7,NaN,10,NaN,1,8,1,NaN,1,5,5,7,NaN,NaN,1,1,NaN,1,NaN,NaN,1,1,20,1,4,NaN,1,NaN,8,2,1,NaN,15,NaN,4,1,NaN,NaN,NaN,8,11,1,2,NaN,1
id5533,1,4,16,9,3,2,3,1,NaN,21,8,NaN,21,10,1,3,4,3,NaN,3,NaN,3,17,2,2,1,12,NaN,20,NaN,NaN,14,NaN,NaN,3,9,NaN,2,NaN,19,2,NaN,8,21,3,NaN,NaN,NaN,6,NaN,NaN,14,NaN,NaN,2,2,NaN,7,16,7,4,6,1,1,3,16,11,NaN,19,10,24,NaN,4,15,NaN,1,20,14,19,1,1,36,2,3,1,22,3,1,4,5,1,4,19,1,16,NaN,10,1,1,1,2,NaN,NaN
id5536,1,2,1,2,14,7,1,1,NaN,1,1,7,1,1,8,1,2,10,NaN,2,15,NaN,4,1,11,NaN,6,NaN,1,11,NaN,NaN,5,2,NaN,4,NaN,2,11,NaN,NaN,1,7,5,4,NaN,NaN,NaN,7,NaN,1,2,4,10,NaN,NaN,NaN,2,NaN,12,7,NaN,1,4,10,5,2,NaN,1,4,NaN,4,12,1,NaN,1,NaN,1,3,1,4,2,31,NaN,1,NaN,8,1,2,1,8,2,17,1,1,15,NaN,11,1,1,1,NaN,14
id5537,NaN,6,NaN,3,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,NaN,3,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,3,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,6,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN
id5539,2,1,1,1,NaN,NaN,1,3,5,1,1,NaN,2,1,1,NaN,1,NaN,2,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,4,3,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,1,1,NaN,1,5,1,1,1,NaN,1,NaN,2,1,NaN,NaN,1,1,NaN,2,NaN,NaN,1,1,1,1,1,NaN,7,NaN,1,5,6,3,1,NaN,1,1,NaN,NaN,NaN,1,2,7,5,NaN,5
id5543,NaN,8,22,3,NaN,NaN,NaN,3,2,28,14,NaN,25,NaN,1,NaN,6,3,NaN,3,2,8,27,2,NaN,NaN,15,NaN,28,1,2,23,1,NaN,6,NaN,4,NaN,NaN,28,NaN,1,NaN,22,3,1,3,NaN,NaN,NaN,1,18,NaN,NaN,NaN,NaN,NaN,2,23,NaN,8,NaN,NaN,6,NaN,16,NaN,NaN,24,NaN,23,NaN,4,24,NaN,NaN,29,19,23,NaN,NaN,22,NaN,6,NaN,38,NaN,NaN,2,NaN,NaN,NaN,23,2,24,1,19,NaN,NaN,NaN,NaN,1,NaN
id5544,1,1,1,1,NaN,NaN,1,1,NaN,1,1,11,1,3,12,NaN,1,6,NaN,1,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,13,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,7,2,NaN,NaN,3,NaN,2,10,1,1,7,1,NaN,3,NaN,1,3,2,NaN,1,1,NaN,1,NaN,NaN,3,1,8,3,8,NaN,1,NaN,14,1,1,NaN,12,NaN,8,1,NaN,NaN,NaN,12,1,1,1,NaN,NaN
id5546,1,1,1,1,NaN,2,5,3,4,3,2,2,1,8,1,6,1,2,7,3,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,2,2,NaN,NaN,2,NaN,2,NaN,NaN,8,NaN,2,NaN,NaN,2,2,4,NaN,2,NaN,7,NaN,NaN,2,NaN,3,NaN,1,1,NaN,NaN,1,3,1,3,1,7,1,NaN,1,1,NaN,2,1,3,2,1,NaN,NaN,1,6,2,1,1,NaN,5,NaN,1,16,5,3,7,NaN,1,1,NaN,NaN,NaN,1,1,5,6,NaN,13
id5549,1,3,1,4,4,NaN,2,3,9,1,1,NaN,1,4,1,2,2,NaN,2,1,4,2,NaN,3,NaN,1,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,3,NaN,NaN,2,NaN,3,NaN,3,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,2,NaN,6,NaN,NaN,6,4,1,1,2,NaN,6,1,1,2,NaN,NaN,1,1,NaN,1,NaN,1,1,1,1,4,2,NaN,6,2,1,5,15,8,1,3,1,3,NaN,2,NaN,1,1,6,6,NaN,5
id5553,NaN,NaN,NaN,5,4,NaN,1,1,3,NaN,NaN,NaN,NaN,5,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,1,NaN,3,NaN,5,NaN,2,2,NaN,NaN,1,NaN,NaN,NaN,2,NaN,NaN,2,NaN,3,NaN,2,1,4,NaN,NaN,1,NaN,7,1,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,5,1,NaN,3,NaN,NaN,3,8,10,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,NaN,3
id5556,1,1,1,2,2,NaN,8,6,NaN,1,1,13,1,9,21,5,5,6,5,1,2,2,NaN,2,4,13,NaN,4,NaN,NaN,NaN,7,1,NaN,NaN,NaN,NaN,7,5,NaN,2,NaN,11,4,2,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,7,1,2,NaN,1,7,NaN,10,NaN,1,7,1,8,1,4,1,7,NaN,2,1,4,2,1,NaN,NaN,3,6,15,1,8,NaN,1,NaN,12,7,1,NaN,29,NaN,8,3,NaN,NaN,NaN,12,7,1,1,NaN,6
id5557,NaN,NaN,NaN,3,3,3,2,NaN,NaN,NaN,3,NaN,NaN,3,9,4,NaN,NaN,NaN,11,NaN,NaN,NaN,2,3,1,5,1,1,NaN,NaN,NaN,NaN,NaN,9,3,NaN,3,9,NaN,3,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,NaN,4,1,NaN,3,NaN,NaN,10,NaN,9,10,NaN,NaN,NaN,NaN,NaN,4,2,NaN,NaN,NaN,NaN,NaN,3,3,NaN,17,NaN,NaN,1,NaN,NaN,10,NaN,NaN,11,NaN,1
id5560,1,1,17,1,10,NaN,1,1,NaN,24,12,7,25,1,8,NaN,1,7,NaN,1,11,NaN,21,NaN,4,NaN,21,NaN,22,5,NaN,20,NaN,NaN,NaN,NaN,4,NaN,7,22,NaN,NaN,7,22,NaN,NaN,NaN,NaN,6,NaN,NaN,15,NaN,9,NaN,NaN,NaN,1,20,10,8,NaN,1,5,7,16,1,NaN,23,1,22,NaN,12,20,NaN,1,24,16,22,1,4,19,17,NaN,1,23,8,1,1,NaN,8,NaN,43,1,19,11,14,8,1,1,1,NaN,10
id5565,10,3,11,1,2,NaN,3,1,3,1,1,2,1,1,1,9,2,NaN,NaN,9,4,2,NaN,3,NaN,NaN,NaN,2,NaN,NaN,3,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,2,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,4,6,1,1,1,2,1,NaN,1,1,NaN,2,10,1,2,1,NaN,NaN,1,1,1,1,1,NaN,1,2,1,1,3,NaN,3,NaN,1,16,7,6,NaN,1,1,11,1,NaN,NaN
id5566,6,NaN,26,NaN,NaN,1,NaN,NaN,NaN,24,12,NaN,21,NaN,NaN,7,NaN,NaN,NaN,7,NaN,NaN,22,NaN,1,NaN,11,NaN,24,NaN,NaN,19,NaN,7,NaN,NaN,3,1,NaN,30,NaN,7,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,1,13,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,3,NaN,5,NaN,13,NaN,NaN,19,1,19,NaN,11,20,NaN,NaN,25,14,21,NaN,NaN,16,1,NaN,NaN,24,NaN,NaN,NaN,NaN,NaN,1,19,7,33,4,14,NaN,NaN,7,NaN,NaN,NaN
id5567,4,1,5,NaN,14,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,5,1,7,NaN,5,17,1,NaN,2,NaN,NaN,6,NaN,NaN,6,2,NaN,NaN,5,NaN,NaN,NaN,NaN,11,5,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,2,NaN,7,NaN,NaN,NaN,2,NaN,12,2,2,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,1,NaN,NaN,2,NaN,NaN,NaN,11,6,4,22,NaN,NaN,NaN,5,NaN,NaN,14
id5568,NaN,3,12,1,NaN,NaN,NaN,2,NaN,17,10,NaN,14,NaN,NaN,NaN,2,1,NaN,2,NaN,3,16,NaN,NaN,NaN,12,NaN,16,NaN,NaN,15,NaN,NaN,3,NaN,3,NaN,NaN,16,NaN,NaN,NaN,12,1,NaN,2,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,16,NaN,3,NaN,NaN,5,NaN,9,NaN,NaN,12,NaN,13,NaN,4,16,NaN,NaN,17,7,13,NaN,NaN,10,NaN,3,NaN,19,NaN,NaN,NaN,NaN,NaN,NaN,14,NaN,14,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN
id5569,1,2,1,1,NaN,3,1,1,NaN,1,4,11,1,1,22,NaN,2,6,NaN,10,NaN,NaN,2,NaN,7,NaN,5,1,NaN,3,NaN,NaN,3,2,10,3,NaN,NaN,10,NaN,NaN,1,11,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,NaN,NaN,4,1,NaN,NaN,10,NaN,1,7,11,3,1,NaN,1,1,NaN,2,12,1,9,12,NaN,NaN,3,1,8,1,11,NaN,1,NaN,12,1,1,NaN,12,10,8,1,NaN,NaN,NaN,26,1,1,12,NaN,2
id5570,2,5,1,1,NaN,NaN,1,5,NaN,1,1,NaN,2,1,7,3,4,4,NaN,1,NaN,5,1,NaN,NaN,4,NaN,4,NaN,NaN,1,6,5,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,4,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,1,7,NaN,5,1,1,1,1,NaN,1,4,6,6,NaN,NaN,1,1,NaN,2,NaN,NaN,1,1,11,1,1,NaN,2,NaN,1,1,1,NaN,7,NaN,1,1,NaN,NaN,NaN,1,12,2,1,NaN,NaN
id5571,11,1,11,1,NaN,NaN,1,3,5,1,1,NaN,2,1,1,9,1,NaN,2,9,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,10,NaN,NaN,NaN,NaN,2,10,NaN,10,NaN,NaN,4,3,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,1,1,NaN,1,11,1,1,1,NaN,1,NaN,2,1,NaN,NaN,10,1,NaN,2,NaN,NaN,1,1,1,1,1,NaN,7,NaN,1,5,6,3,1,NaN,1,11,7,5,NaN,1,2,17,5,NaN,5
id5573,1,1,1,2,1,2,2,2,4,3,5,NaN,1,2,11,NaN,1,2,2,10,NaN,NaN,NaN,NaN,NaN,1,5,1,NaN,NaN,2,NaN,NaN,NaN,10,NaN,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,3,5,NaN,2,NaN,NaN,NaN,NaN,3,NaN,1,NaN,5,1,NaN,NaN,1,3,1,3,11,NaN,2,NaN,1,1,NaN,NaN,12,1,9,12,NaN,NaN,1,1,2,2,1,NaN,5,NaN,1,6,6,4,1,11,1,1,NaN,NaN,NaN,12,1,5,19,NaN,8
id5576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN
id5624,NaN,NaN,NaN,NaN,13,2,4,2,5,2,1,NaN,NaN,7,2,6,NaN,9,8,NaN,14,NaN,NaN,NaN,NaN,7,5,1,NaN,6,2,NaN,NaN,NaN,2,NaN,NaN,NaN,21,NaN,NaN,NaN,NaN,NaN,3,5,NaN,2,7,7,NaN,2,3,7,3,NaN,1,NaN,NaN,11,NaN,4,NaN,2,8,7,NaN,NaN,NaN,NaN,NaN,NaN,12,2,NaN,2,NaN,NaN,NaN,5,1,NaN,14,NaN,5,NaN,NaN,13,5,3,6,1,10,NaN,NaN,14,NaN,2,NaN,5,8,NaN,30
