Row,id10388,id10391,id10393,id10396,id10397,id10399,id10402,id10411,id10412,id10422,id10878,id10881,id10883,id11479,id11953,id12051,id12099,id12172,id12245,id14073,id14074,id14075,id14172,id14173,id14175,id14251,id14252,id14256,id14257,id14258,id14325,id14330,id14331,id14334,id14335,id14340,id14345,id14351,id16315,id16318,id16340,id16341,id16342,id16344,id16345,id16367,id16562,id16661,id16662,id7860,id7915,id7918,id7921,id7935,id7938,id7940,id7945,id7952,id7981
id16661,0.333333333333333,1,1,1,1,0.666666666666667,1,0.333333333333333,0.666666666666667,1,1,1,1,1,1,0,0,0,0,0,0,0.333333333333333,0,1,0,1,0.333333333333333,1,1,1,1,1,1,0,1,0.333333333333333,0,1,1,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
id16662,1,1,0.75,1,0.75,1,1,0.5,0.75,0.5,0.5,1,0.75,1,0.75,0.666666666666667,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.75,1,0.5,0.5,0.5,0.5,1,0.5,0.75,1,0.5,1,0.5,0.5,1,0.75,0.5,0.75,0.75,0.5,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,1,0.75,0.75,0.75,0.25
id16663,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
id7860,0.8,1,0.2,0.8,0.2,1,0,1,0.2,NaN,0.2,0.2,0,0.8,0.4,1,1,1,0.8,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.4,1,1,1,1,0,1,NaN,NaN
id7901,1,1,0.5,0.5,1,0.5,0,1,0.5,NaN,0,0.5,0.5,1,0.5,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,1,1,1,0,1,NaN,NaN
id7915,0.75,0.75,1,0.75,1,1,1,0,1,1,1,1,1,1,1,0.25,0,0.75,0,0,0.5,1,0.5,1,0,1,1,1,1,1,1,1,1,0.5,1,0.5,0.5,1,1,1,1,0,1,1,0,1,1,1,1,0.25,1,0,0.25,0.25,1,1,0.25,1,1
id7918,0.8,0.9,0.125,0.5,0.8,0.4,0.3,1,0.222222222222222,0.333333333333333,0,0.3,0.333333333333333,1,0.3,0.9,1,1,1,1,1,1,1,0.4,1,0.1,0.9,0.3,0.3,0.4,0.2,0.3,0,1,0.5,1,1,0,0,1,1,1,1,1,1,0.333333333333333,0.166666666666667,0,0.5,1,0.4,1,1,1,0.3,0,1,0.666666666666667,1
id7921,0.666666666666667,0.666666666666667,0.5,0.666666666666667,1,1,0.666666666666667,1,0.666666666666667,0,0,0.5,0,1,0.666666666666667,1,1,1,1,1,1,1,1,0.833333333333333,1,0.666666666666667,1,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.5,0.166666666666667,1,0.666666666666667,1,1,0,0,1,1,1,1,0.75,1,0.25,0.75,0,0.75,1,0.833333333333333,1,1,1,0.8,0.166666666666667,1,0.75,0.75
id7935,1,1,0.857142857142857,0.857142857142857,0.714285714285714,1,0.285714285714286,0.857142857142857,0.428571428571429,NaN,0.285714285714286,0.714285714285714,0.333333333333333,0.714285714285714,0.571428571428571,0.857142857142857,0.857142857142857,0.714285714285714,0.571428571428571,0.75,1,1,1,1,1,0.25,1,0.25,0.75,0.5,0.75,0.25,0.5,1,0.25,1,1,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.857142857142857,0.571428571428571,0.714285714285714,0.857142857142857,1,1,0.285714285714286,1,NaN,NaN
id7938,1,1,0.818181818181818,0.666666666666667,1,1,0.909090909090909,0.363636363636364,0.909090909090909,0,1,1,0.5,1,0.818181818181818,0.363636363636364,0.545454545454545,0.454545454545455,0.363636363636364,0.375,1,0.625,0.625,0.875,0.375,0.625,1,0.625,0.75,0.75,1,1,0.75,0.875,0.75,0.875,0.5,0.5,0.333333333333333,1,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.545454545454545,0.636363636363636,0.363636363636364,0.545454545454545,0.636363636363636,1,0.727272727272727,0.545454545454545,0.666666666666667,0.333333333333333
id7940,0.75,0.625,0.875,1,0.875,1,0.875,0.375,0.875,1,0.875,1,0.75,0.875,1,0.125,0.25,0.25,0.125,0.166666666666667,0.333333333333333,0.5,0.5,0.833333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,1,0.833333333333333,0.5,0.833333333333333,0.166666666666667,0.166666666666667,0.8,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.125,0.75,0.125,0.25,0.25,0.571428571428571,1,0.142857142857143,1,0.5
id7945,1,0.666666666666667,0.666666666666667,0,0.666666666666667,1,0.333333333333333,1,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0.666666666666667,1,1,1,1,1,1,1,1,1,0.666666666666667,1,0.666666666666667,1,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,1,0,1,0.666666666666667,1,1,0.333333333333333,0,0.5,1,1,1,1,1,0,0.5,0,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1
id7952,0.9,1,0.8,0.888888888888889,0.9,1,0.8,0.2,0.9,0.75,0.777777777777778,1,0.9,1,1,0.5,0.4,0.4,0.4,0.25,0.5,0.25,0.25,0.75,0.5,0.75,1,0.5,0.75,0.75,0.75,1,0.75,0.25,1,0.75,0.25,0.75,0.75,1,0.25,0.25,0.25,0.25,0.5,1,0.75,0.75,1,0.444444444444444,0.7,0.4,0.3,0.2,0.9,0.7,0.4,1,0.25
id7981,0.666666666666667,1,0.333333333333333,0.333333333333333,0.666666666666667,1,0.666666666666667,1,0.333333333333333,0,0,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0.666666666666667,1,0.666666666666667,0,0.333333333333333,0.666666666666667,0.333333333333333,0,1,0.666666666666667,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.333333333333333,1,1,1,0.333333333333333,0,1,1,1
