Row,id10968,id10969,id10970,id11612,id14130,id14134,id1498,id1502,id1516,id1528,id1532,id1535,id1536,id1546,id1548,id1582,id1590,id1591,id1597,id1606,id1610,id16304,id16306,id16307,id16308,id17701
id1532,0.995444191343964,0.990632318501171,0.990804597701149,0.992805755395684,0.988505747126437,0.876190476190476,0.993166287015945,0.988789237668161,0.997566909975669,0.893732970027248,1,0.986516853932584,0.99109131403118,0.988425925925926,0.990867579908676,NaN,0.988839285714286,0.990783410138249,0.987654320987654,0.993023255813953,0.986143187066975,0.988452655889146,0.995169082125604,0.973214285714286,0.987775061124694,0.875
id1535,0.986639260020555,0.974358974358974,0.986486486486487,0.985216473072862,0.973684210526316,0.9004329004329,0.98414271555996,0.984126984126984,0.980392156862745,0.906759906759907,0.986516853932584,1,0.9775390625,0.993197278911565,0.978744939271255,0.971014492753623,0.968141592920354,0.969943644333125,0.965085638998682,0.968334388853705,0.966491458607096,0.977272727272727,0.992890995260663,0.980392156862745,0.976190476190476,0.875338753387534
id1536,0.979145978152929,0.979395604395604,0.988839285714286,0.977732793522267,0.976653696498054,0.901981230448384,0.980952380952381,0.982873453853473,0.979654120040692,0.90391061452514,0.99109131403118,0.9775390625,1,0.986516853932584,0.974757281553398,0.96969696969697,0.976167778836988,0.977687626774848,0.977107180020812,0.975485188968335,0.969832402234637,0.988738738738739,0.992957746478873,0.96976241900648,0.983490566037736,0.882037533512064
id1546,0.986238532110092,0.981132075471698,0.990740740740741,0.990314769975787,0.981524249422633,0.878571428571429,0.986206896551724,0.981859410430839,0.987745098039216,0.89010989010989,0.988425925925926,0.993197278911565,0.986516853932584,1,0.983870967741936,NaN,0.97972972972973,0.981438515081207,0.979848866498741,0.983568075117371,0.979020979020979,0.978823529411765,0.990338164251208,0.975225225225225,0.982758620689655,0.873949579831933
id1548,0.992813141683778,0.991537376586742,0.988558352402746,0.98848167539267,0.993975903614458,0.895991332611051,0.99111549851925,0.989141164856861,0.992639327024185,0.893023255813953,0.990867579908676,0.978744939271255,0.974757281553398,0.983870967741936,1,0.992982456140351,0.993083003952569,0.989539748953975,0.991416309012876,0.987315010570824,0.998846597462514,0.988452655889146,0.990361445783133,0.975609756097561,0.98547215496368,0.870879120879121
id1582,0.990842490842491,0.989473684210526,NaN,0.989071038251366,0.989510489510489,0.930232558139535,0.991482112436116,0.982788296041308,0.990345937248592,0.911764705882353,NaN,0.971014492753623,0.96969696969697,NaN,0.992982456140351,1,0.985148514851485,0.984962406015038,0.983293556085919,0.981384525887144,0.987132352941177,NaN,NaN,NaN,NaN,NaN
id1590,0.990918264379415,0.994505494505495,0.982102908277405,0.984520123839009,0.995059288537549,0.897027600849257,0.989341085271318,0.987403100775194,0.987372218881539,0.892045454545455,0.988839285714286,0.968141592920354,0.976167778836988,0.97972972972973,0.993083003952569,0.985148514851485,1,0.988314606741573,0.987974098057354,0.978847884788479,0.993454885460496,0.993227990970655,0.985882352941176,0.978354978354978,0.981087470449173,0.876344086021505
id1591,0.990312163616792,0.993920972644377,0.986143187066975,0.986827661909989,0.990546218487395,0.893303064699205,0.990712074303406,0.984567901234568,0.989151244416082,0.891891891891892,0.990783410138249,0.969943644333125,0.977687626774848,0.981438515081207,0.989539748953975,0.984962406015038,0.988314606741573,1,0.986738703339882,0.981758652946679,0.990234375,0.993039443155452,0.990291262135922,0.973154362416107,0.982885085574572,0.879781420765027
id1597,0.991140642303433,0.989520958083832,0.982456140350877,0.98868778280543,0.992432432432432,0.892898719441211,0.991525423728814,0.987301587301587,0.985545335085414,0.893483709273183,0.987654320987654,0.965085638998682,0.977107180020812,0.979848866498741,0.991416309012876,0.983293556085919,0.987974098057354,0.986738703339882,1,0.983863080684597,0.988775510204082,0.992424242424242,0.986842105263158,0.973365617433414,0.983957219251337,0.884931506849315
id1606,0.989165763813651,0.986486486486487,0.992974238875878,0.986842105263158,0.98619957537155,0.907639680729761,0.989615784008307,0.984455958549223,0.985199485199485,0.90716803760282,0.993023255813953,0.968334388853705,0.975485188968335,0.983568075117371,0.987315010570824,0.981384525887144,0.978847884788479,0.981758652946679,0.983863080684597,1,0.978271604938272,0.992924528301887,0.995121951219512,0.968325791855204,0.985148514851485,0.892957746478873
id1610,0.991755005889282,0.993254637436762,0.979166666666667,0.984184914841849,0.99197247706422,0.888343558282209,0.988623435722412,0.985227272727273,0.986,0.875,0.986143187066975,0.966491458607096,0.969832402234637,0.979020979020979,0.998846597462514,0.987132352941177,0.993454885460496,0.990234375,0.988775510204082,0.978271604938272,1,0.993006993006993,0.982926829268293,0.975391498881432,0.982885085574572,0.872576177285319
id16304,0.995381062355658,0.990543735224586,0.981308411214953,0.987864077669903,0.990697674418605,0.877403846153846,0.990783410138249,0.993197278911565,0.992647058823529,0.886740331491713,0.988452655889146,0.977272727272727,0.988738738738739,0.978823529411765,0.988452655889146,NaN,0.993227990970655,0.993039443155452,0.992424242424242,0.992924528301887,0.993006993006993,1,0.99017199017199,0.970654627539503,0.980246913580247,0.893854748603352
id16306,0.992805755395684,0.987654320987654,0.992753623188406,0.992424242424242,0.990291262135922,0.893300248138958,0.992788461538462,0.990543735224586,0.997435897435897,0.905982905982906,0.995169082125604,0.992890995260663,0.992957746478873,0.990338164251208,0.990361445783133,NaN,0.985882352941176,0.990291262135922,0.986842105263158,0.995121951219512,0.982926829268293,0.99017199017199,1,0.974117647058824,0.987046632124352,0.886297376093295
id16307,0.975609756097561,0.972789115646258,0.970917225950783,0.979020979020979,0.977628635346756,0.879907621247113,0.971302428256071,0.973856209150327,0.974117647058824,0.88,0.973214285714286,0.980392156862745,0.96976241900648,0.975225225225225,0.975609756097561,NaN,0.978354978354978,0.973154362416107,0.973365617433414,0.968325791855204,0.975391498881432,0.970654627539503,0.974117647058824,1,0.962174940898345,0.860215053763441
id16308,0.98547215496368,0.980099502487562,0.985330073349633,0.987212276214834,0.982885085574572,0.871859296482412,0.985507246376812,0.983333333333333,0.989637305699482,0.882005899705015,0.987775061124694,0.976190476190476,0.983490566037736,0.982758620689655,0.98547215496368,NaN,0.981087470449173,0.982885085574572,0.983957219251337,0.985148514851485,0.982885085574572,0.980246913580247,0.987046632124352,0.962174940898345,1,0.867867867867868
id17701,0.876373626373626,0.873239436619718,0.877437325905292,0.892441860465116,0.879888268156425,0.876436781609195,0.879120879120879,0.886792452830189,0.876373626373626,0.847682119205298,0.875,0.875338753387534,0.882037533512064,0.873949579831933,0.870879120879121,NaN,0.876344086021505,0.879781420765027,0.884931506849315,0.892957746478873,0.872576177285319,0.893854748603352,0.886297376093295,0.860215053763441,0.867867867867868,1
