Row,id10957,id10959,id10960,id10965,id10971,id10972,id10973,id11610,id11920,id14092,id14094,id14095,id14096,id14100,id14101,id14103,id14104,id14105,id14107,id14108,id14109,id14110,id14115,id14119,id14120,id14121,id14122,id14124,id14219,id1496,id16033,id16087,id16094,id16282,id16284,id16291,id16296,id16297,id16301,id9547
id14121,1,1,1,1,0.98019801980198,1,0.991228070175439,0.991379310344828,0.986842105263158,1,1,0.973684210526316,1,0.990566037735849,0.981981981981982,0.972972972972973,1,1,1,1,1,0.965217391304348,1,0.990990990990991,1,1,1,1,1,0.888888888888889,0.98780487804878,0.986301369863014,0.986486486486487,1,0.954545454545455,0.85,1,0.95,1,0.991379310344828
id14122,1,1,1,1,0.986111111111111,1,1,1,1,1,1,0.995024875621891,1,1,0.98974358974359,0.964467005076142,1,1,1,1,1,0.995098039215686,1,0.995073891625616,1,1,1,1,1,0.924528301886792,1,1,0.993710691823899,1,0.989583333333333,0.96875,1,1,1,0.970588235294118
id14124,1,1,0.991304347826087,1,1,1,0.991304347826087,0.991304347826087,1,1,1,0.991071428571429,1,1,0.991228070175439,0.972727272727273,1,1,1,1,0.991304347826087,0.991228070175439,1,1,1,1,1,1,1,0.75,1,1,0.990196078431373,1,0.98,0.925925925925926,1,0.961538461538462,1,0.947826086956522
id14219,0.993788819875776,0.993827160493827,0.993827160493827,0.99375,1,1,0.993827160493827,0.993827160493827,0.991869918699187,0.993827160493827,0.993827160493827,0.99375,0.993827160493827,0.991666666666667,0.987421383647799,0.987421383647799,0.993827160493827,0.993827160493827,0.992248062015504,0.993788819875776,0.993827160493827,0.993827160493827,0.993788819875776,0.993827160493827,0.993827160493827,0.993788819875776,0.993827160493827,0.993788819875776,0.993827160493827,0.933333333333333,0.99236641221374,0.992063492063492,1,0.988095238095238,0.987951807228916,0.952941176470588,0.988235294117647,0.98780487804878,0.988235294117647,0.969135802469136
id1496,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
id16033,1,1,0.983333333333333,1,1,1,1,1,1,1,1,0.981481481481482,1,1,0.981132075471698,0.916666666666667,1,1,1,1,1,0.915254237288136,1,0.983333333333333,1,1,1,1,1,0.923076923076923,1,1,0.894736842105263,1,0.975,0.853658536585366,1,0.972972972972973,1,0.833333333333333
id16087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983870967741936
id16094,0.98,0.980769230769231,0.980769230769231,0.980392156862745,1,1,0.980769230769231,0.980769230769231,0.928571428571429,0.980769230769231,0.980769230769231,0.980769230769231,0.980769230769231,0.980392156862745,0.980392156862745,0.961538461538462,0.980769230769231,0.980769230769231,0.98,0.980392156862745,0.980769230769231,0.980769230769231,0.980392156862745,0.980769230769231,0.980769230769231,0.980769230769231,0.980769230769231,0.980392156862745,0.980392156862745,0.5,0.98,0.98,1,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.833333333333333,0.833333333333333,0.980769230769231
id16280,1,1,1,1,1,NaN,0.909090909090909,1,0.916666666666667,1,1,0.916666666666667,1,1,1,0.916666666666667,1,1,1,1,1,0.916666666666667,1,0.916666666666667,1,1,1,1,1,1,0.916666666666667,0.916666666666667,1,1,0.916666666666667,1,1,0.916666666666667,1,0.833333333333333
id16282,1,1,1,1,1,NaN,0.990654205607477,1,0.981481481481482,1,1,0.981308411214953,1,1,1,0.952830188679245,1,1,1,1,1,0.981308411214953,1,0.990476190476191,1,1,1,1,1,0.946428571428571,0.990740740740741,0.990384615384615,1,1,0.990654205607477,0.971153846153846,1,0.990476190476191,1,0.953703703703704
id16283,1,1,0.909090909090909,1,1,NaN,0.909090909090909,1,0.909090909090909,1,1,0.909090909090909,1,1,1,0.777777777777778,1,1,1,1,1,0.818181818181818,1,0.9,1,0.909090909090909,1,1,1,1,0.909090909090909,0.909090909090909,0.8,1,0.9,0.7,1,0.888888888888889,1,0.727272727272727
id16284,1,1,1,0.988372093023256,1,NaN,0.988095238095238,1,0.988235294117647,1,1,0.988095238095238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.988235294117647,0.988372093023256,1,1,1,1,0.988235294117647,0.987951807228916,1,0.976744186046512
id16285,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9375,0.9375,1,1,1,0.75
id16286,1,1,1,1,1,NaN,1,1,1,1,1,0.916666666666667,1,1,1,1,1,1,1,1,1,0.833333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666666666667,1,1,1,1
id16288,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,0.882352941176471,1,0.941176470588235,1,1,1,1,1,0.428571428571429,1,1,0.9375,1,0.866666666666667,0.8,1,1,1,0.764705882352941
id16291,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
id16294,1,1,1,1,1,NaN,0.9375,1,0.9375,1,1,0.928571428571429,1,1,1,0.9375,1,1,1,1,1,0.9375,1,1,1,1,1,1,1,1,0.9375,0.9375,1,1,1,0.933333333333333,1,0.9375,1,1
id16296,1,1,1,1,1,NaN,0.989795918367347,1,0.989795918367347,1,1,0.989795918367347,1,1,1,0.948453608247423,1,1,1,1,1,0.96969696969697,1,0.98989898989899,1,1,1,1,1,0.96,0.98989898989899,0.989690721649485,0.989690721649485,1,0.989690721649485,0.969072164948454,1,0.989690721649485,1,0.97979797979798
id16297,1,1,1,1,1,NaN,1,1,1,1,1,0.98780487804878,1,1,1,1,1,1,1,1,1,0.975903614457831,1,1,1,1,1,1,1,1,1,1,0.987951807228916,1,1,1,1,1,1,0.963855421686747
id16299,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,0.777777777777778,1,1,1,1,1,0.947368421052632,1,0.947368421052632,1,1,1,1,1,0.75,1,1,1,1,0.941176470588235,0.9375,1,1,1,1
id16301,1,1,1,1,1,NaN,1,0.988888888888889,1,1,1,0.988888888888889,1,1,1,0.965909090909091,1,1,1,1,1,0.977777777777778,1,0.988888888888889,1,1,1,1,1,0.979591836734694,1,1,0.988636363636364,1,0.98876404494382,0.966292134831461,1,1,1,0.977777777777778
id16303,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.909090909090909,1,1,1,1,1,1,1,1,1,1,0.909090909090909,0.818181818181818,1,1,1,0.818181818181818
id16317,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,0.928571428571429,1,1,1,1,1,0.933333333333333,1,0.933333333333333,1,1,1,1,1,1,1,1,1,1,0.933333333333333,0.846153846153846,1,1,1,0.866666666666667
id17428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
id17429,1,1,1,1,1,1,1,1,1,1,1,0.916666666666667,1,1,1,1,1,1,1,1,1,0.923076923076923,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1
id9547,1,1,1,1,0.954545454545455,1,1,1,1,1,1,0.96,1,1,0.958333333333333,0.96,1,1,1,1,1,0.884615384615385,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,0.962962962962963
