Row,id11232,id11609,id11611,id11616,id13078,id14091,id14097,id14099,id14111,id14112,id14114,id14117,id14123,id14125,id16221,id16278,id16279,id16281,id16287,id16289,id16290,id16292,id16293,id16295,id16298,id16300,id16302,id16316
id14114,0.842610364683301,0.760467380720545,0.935727788279773,0.933691756272401,0.945845004668534,0.944606413994169,0.864734299516908,0.934285714285714,0.788643533123028,0.814311594202899,1,0.937082936129647,0.895711500974659,0.865241635687732,0.933783783783784,0.728991596638655,0.920560747663551,0.871359223300971,0.898419864559819,0.727272727272727,0.935622317596567,0.917808219178082,0.773109243697479,0.87409200968523,0.906581740976645,0.895424836601307,0.905982905982906,0.895691609977324
id14117,0.85171102661597,0.741842610364683,0.947718631178707,0.942781690140845,0.954921803127875,0.958653846153846,0.866603595080416,0.943767572633552,0.796875,0.817127564674398,0.937082936129647,1,0.883141762452107,0.867272727272727,0.95225102319236,0.737603305785124,0.93208430913349,0.876811594202899,0.910714285714286,0.721784776902887,0.94291754756871,0.915909090909091,0.774793388429752,0.875299760191847,0.911949685534591,0.886021505376344,0.919661733615222,0.90990990990991
id14123,0.829827915869981,0.765686274509804,0.884905660377359,0.878268710550045,0.887947269303202,0.881372549019608,0.816860465116279,0.891658676893576,0.799145299145299,0.820909090909091,0.895711500974659,0.883141762452107,1,0.860055607043559,0.861413043478261,0.746724890829694,0.831683168316832,0.825641025641026,0.829439252336449,0.705056179775281,0.843400447427293,0.862980769230769,0.775109170305677,0.819338422391858,0.854304635761589,0.836363636363636,0.817777777777778,0.851674641148325
id14125,0.858325666973321,0.782527881040892,0.867094408799267,0.873287671232877,0.869058295964126,0.87687969924812,0.836827711941659,0.872146118721461,0.805050505050505,0.824090121317158,0.865241635687732,0.867272727272727,0.860055607043559,1,0.852040816326531,0.745526838966203,0.79372197309417,0.81712962962963,0.813163481953291,0.763959390862944,0.806910569105691,0.838074398249453,0.801192842942346,0.802752293577982,0.816532258064516,0.813278008298755,0.80040733197556,0.844492440604752
id16221,0.824728260869565,0.733793103448276,0.943121693121693,0.96,0.957559681697613,0.96105702364395,0.84375,0.932506887052342,0.731297709923664,0.759590792838875,0.933783783783784,0.95225102319236,0.861413043478261,0.852040816326531,1,0.703252032520325,0.936073059360731,0.872037914691943,0.916666666666667,0.720930232558139,0.941908713692946,0.917410714285714,0.766260162601626,0.900943396226415,0.91170431211499,0.881104033970276,0.929313929313929,0.904867256637168
id16278,0.756465517241379,0.781376518218624,0.704016913319239,0.706930693069307,0.71551724137931,0.718061674008811,0.696230598669623,0.753914988814318,0.713024282560706,0.783400809716599,0.728991596638655,0.737603305785124,0.746724890829694,0.745526838966203,0.703252032520325,1,0.684210526315789,0.787671232876712,0.717894736842105,0.811414392059553,0.709163346613546,0.790948275862069,0.769980506822612,0.691441441441441,0.709486166007905,0.743380855397149,0.718562874251497,0.739872068230277
id16279,0.768292682926829,0.734553775743707,0.936320754716981,0.933035714285714,0.972972972972973,0.962311557788945,0.828715365239295,0.931297709923664,0.6275,0.671232876712329,0.920560747663551,0.93208430913349,0.831683168316832,0.79372197309417,0.936073059360731,0.684210526315789,1,0.818181818181818,0.923990498812352,0.672316384180791,0.977578475336323,0.899755501222494,0.719298245614035,0.892307692307692,0.906666666666667,0.855172413793103,0.932432432432432,0.888888888888889
id16281,0.84,0.825059101654846,0.834567901234568,0.868055555555556,0.868020304568528,0.865139949109415,0.803617571059432,0.863753213367609,0.766497461928934,0.818396226415094,0.871359223300971,0.876811594202899,0.825641025641026,0.81712962962963,0.872037914691943,0.787671232876712,0.818181818181818,1,0.849878934624697,0.787790697674419,0.836829836829837,0.896296296296296,0.821917808219178,0.813648293963255,0.849884526558891,0.883886255924171,0.851162790697674,0.888888888888889
id16287,0.823665893271462,0.788671023965142,0.901601830663616,0.910064239828694,0.939814814814815,0.927400468384075,0.839328537170264,0.936170212765957,0.694312796208531,0.734649122807018,0.898419864559819,0.910714285714286,0.829439252336449,0.813163481953291,0.916666666666667,0.717894736842105,0.923990498812352,0.849878934624697,1,0.722371967654987,0.922413793103448,0.885321100917431,0.766315789473684,0.885365853658537,0.893390191897655,0.860869565217391,0.890322580645161,0.892448512585812
id16289,0.779005524861878,0.777777777777778,0.704607046070461,0.726582278481013,0.707317073170732,0.707042253521127,0.723837209302326,0.747851002865329,0.709497206703911,0.761538461538462,0.727272727272727,0.721784776902887,0.705056179775281,0.763959390862944,0.720930232558139,0.811414392059553,0.672316384180791,0.787790697674419,0.722371967654987,1,0.706632653061224,0.75414364640884,0.751861042183623,0.711640211640212,0.750629722921914,0.744186046511628,0.716455696202532,0.744565217391304
id16290,0.792494481236203,0.743801652892562,0.946120689655172,0.951417004048583,0.977973568281938,0.968468468468468,0.850446428571429,0.9337899543379,0.645739910313901,0.704545454545455,0.935622317596567,0.94291754756871,0.843400447427293,0.806910569105691,0.941908713692946,0.709163346613546,0.977578475336323,0.836829836829837,0.922413793103448,0.706632653061224,1,0.907894736842105,0.745019920318725,0.904761904761905,0.921370967741936,0.866666666666667,0.942857142857143,0.903930131004367
id16292,0.842482100238663,0.804008908685969,0.903755868544601,0.925601750547046,0.918224299065421,0.920863309352518,0.846341463414634,0.897560975609756,0.730120481927711,0.757777777777778,0.917808219178082,0.915909090909091,0.862980769230769,0.838074398249453,0.917410714285714,0.790948275862069,0.899755501222494,0.896296296296296,0.885321100917431,0.75414364640884,0.907894736842105,1,0.808189655172414,0.881481481481482,0.885281385281385,0.898454746136865,0.912087912087912,0.906976744186046
id16293,0.797413793103448,0.813765182186235,0.756871035940803,0.754455445544554,0.752155172413793,0.768722466960352,0.758314855875831,0.791946308724832,0.766004415011038,0.769230769230769,0.773109243697479,0.774793388429752,0.775109170305677,0.801192842942346,0.766260162601626,0.769980506822612,0.719298245614035,0.821917808219178,0.766315789473684,0.751861042183623,0.745019920318725,0.808189655172414,1,0.747747747747748,0.762845849802372,0.796334012219959,0.7624750499002,0.810234541577825
id16295,0.829145728643216,0.764018691588785,0.88641975308642,0.901601830663616,0.901515151515151,0.896907216494845,0.823979591836735,0.900523560209424,0.687979539641944,0.700934579439252,0.87409200968523,0.875299760191847,0.819338422391858,0.802752293577982,0.900943396226415,0.691441441441441,0.892307692307692,0.813648293963255,0.885365853658537,0.711640211640212,0.904761904761905,0.881481481481482,0.747747747747748,1,0.863013698630137,0.851764705882353,0.87066974595843,0.845386533665835
id16298,0.824945295404814,0.757700205338809,0.912017167381974,0.913827655310621,0.919739696312364,0.913333333333333,0.84009009009009,0.929864253393665,0.669642857142857,0.721311475409836,0.906581740976645,0.911949685534591,0.854304635761589,0.816532258064516,0.91170431211499,0.709486166007905,0.906666666666667,0.849884526558891,0.893390191897655,0.750629722921914,0.921370967741936,0.885281385281385,0.762845849802372,0.863013698630137,1,0.860082304526749,0.892712550607287,0.900862068965517
id16300,0.831460674157303,0.797894736842105,0.847006651884701,0.881987577639752,0.870535714285714,0.881278538812785,0.82093023255814,0.88735632183908,0.770454545454546,0.778481012658228,0.895424836601307,0.886021505376344,0.836363636363636,0.813278008298755,0.881104033970276,0.743380855397149,0.855172413793103,0.883886255924171,0.860869565217391,0.744186046511628,0.866666666666667,0.898454746136865,0.796334012219959,0.851764705882353,0.860082304526749,1,0.858627858627859,0.895787139689579
id16302,0.776315789473684,0.750515463917526,0.913232104121475,0.926977687626775,0.933774834437086,0.941441441441441,0.831435079726651,0.902272727272727,0.661399548532731,0.723711340206186,0.905982905982906,0.919661733615222,0.817777777777778,0.80040733197556,0.929313929313929,0.718562874251497,0.932432432432432,0.851162790697674,0.890322580645161,0.716455696202532,0.942857142857143,0.912087912087912,0.7624750499002,0.87066974595843,0.892712550607287,0.858627858627859,1,0.882863340563991
id16316,0.863207547169811,0.82560706401766,0.89838337182448,0.911255411255411,0.906759906759907,0.909090909090909,0.828087167070218,0.904761904761905,0.727272727272727,0.799116997792494,0.895691609977324,0.90990990990991,0.851674641148325,0.844492440604752,0.904867256637168,0.739872068230277,0.888888888888889,0.888888888888889,0.892448512585812,0.744565217391304,0.903930131004367,0.906976744186046,0.810234541577825,0.845386533665835,0.900862068965517,0.895787139689579,0.882863340563991,1
