Row,id10968,id10969,id10970,id11612,id14130,id14134,id1498,id1502,id1516,id1528,id1532,id1535,id1536,id1546,id1548,id1582,id1590,id1591,id1597,id1606,id1610,id16304,id16306,id16307,id16308,id17701
id1532,0.993254637436762,0.991428571428571,0.987654320987654,0.989528795811518,0.992779783393502,0.855018587360595,0.985569985569986,0.988269794721408,0.991643454038997,0.946666666666667,1,0.984375,0.985915492957747,0.97684515195369,0.979827089337176,NaN,0.993031358885017,0.992727272727273,0.988095238095238,0.992831541218638,0.992779783393502,0.989169675090253,0.996240601503759,0.97212543554007,0.988142292490119,0.865740740740741
id1535,0.984238178633975,0.974117647058824,0.982638888888889,0.97985347985348,0.974137931034483,0.892531876138434,0.977337110481586,0.979502196193265,0.979360165118679,0.912371134020619,0.984375,1,0.9721059972106,0.9925,0.972779369627507,0.969387755102041,0.968574635241302,0.972568578553616,0.969549330085262,0.974514563106796,0.970622796709753,0.97887323943662,0.996350364963504,0.979865771812081,0.977272727272727,0.870967741935484
id1536,0.976394849785408,0.977922077922078,0.987421383647799,0.977827050997783,0.974789915966387,0.899115044247788,0.979439252336449,0.981939163498099,0.977175463623395,0.928806133625411,0.985915492957747,0.9721059972106,1,0.974767596281541,0.974576271186441,0.957516339869281,0.975490196078431,0.97196261682243,0.974499089253188,0.97153024911032,0.972835314091681,0.986159169550173,0.996415770609319,0.973597359735974,0.985130111524164,0.873303167420814
id1546,0.980676328502415,0.96875,0.978896103896104,0.973377703826955,0.98220640569395,0.868131868131868,0.97275204359673,0.973537604456824,0.986666666666667,0.931142410015649,0.97684515195369,0.9925,0.974767596281541,1,0.967302452316076,NaN,0.982638888888889,0.982014388489209,0.975609756097561,0.982142857142857,0.982014388489209,0.978102189781022,0.992537313432836,0.979166666666667,0.980392156862745,0.870813397129187
id1548,0.99010989010989,0.993377483443709,0.99194847020934,0.992027334851936,1,0.899817850637523,0.995201535508637,0.983382209188661,0.994143484626647,0.91638418079096,0.979827089337176,0.972779369627507,0.974576271186441,0.967302452316076,1,1,0.998322147651007,1,0.996268656716418,0.998175182481752,1,0.996466431095406,1,0.976430976430976,0.992395437262357,0.871559633027523
id1582,0.993079584775087,0.992700729927007,NaN,0.989247311827957,0.996677740863787,0.942446043165468,0.996699669966997,0.980132450331126,0.990783410138249,0.900793650793651,NaN,0.969387755102041,0.957516339869281,NaN,1,1,0.991675338189386,0.990898748577929,0.990301724137931,0.986636971046771,0.994600431965443,NaN,NaN,NaN,NaN,NaN
id1590,0.996592844974446,0.995381062355658,0.986301369863014,0.991055456171735,0.996638655462185,0.900709219858156,0.995016611295681,0.985123966942149,0.991397849462366,0.899799599198397,0.993031358885017,0.968574635241302,0.975490196078431,0.982638888888889,0.998322147651007,0.991675338189386,1,0.991525423728814,0.994161801501251,0.985868661679135,0.996750609260764,0.996527777777778,0.996402877697842,0.97682119205298,0.988805970149254,0.868181818181818
id1591,0.996101364522417,0.997275204359673,0.98932384341637,0.991735537190083,0.998080614203455,0.889795918367347,0.996190476190476,0.984877126654064,0.994061757719715,0.89010989010989,0.992727272727273,0.972568578553616,0.97196261682243,0.982014388489209,1,0.990898748577929,0.991525423728814,1,0.991862567811935,0.986842105263158,0.993006993006993,0.996389891696751,0.996268656716418,0.975862068965517,0.98828125,0.865740740740741
id1597,0.994296577946768,0.992167101827676,0.979919678714859,0.98997995991984,0.99624765478424,0.888667992047714,0.992578849721707,0.985239852398524,0.992090395480226,0.893181818181818,0.988095238095238,0.969549330085262,0.974499089253188,0.975609756097561,0.996268656716418,0.990301724137931,0.994161801501251,0.991862567811935,1,0.991158267020336,0.995682210708117,0.995951417004049,0.991666666666667,0.969111969111969,0.982222222222222,0.875576036866359
id1606,0.994454713493531,0.99492385786802,0.98936170212766,0.99031007751938,0.996343692870201,0.90272373540856,0.996376811594203,0.987410071942446,0.993039443155452,0.90495867768595,0.992831541218638,0.974514563106796,0.97153024911032,0.982142857142857,0.998175182481752,0.986636971046771,0.985868661679135,0.986842105263158,0.991158267020336,1,0.987931034482759,1,0.996323529411765,0.972602739726027,0.988372093023256,0.891509433962264
id1610,0.996485061511424,0.997578692493947,0.985815602836879,0.992578849721707,0.998257839721254,0.899267399267399,0.996545768566494,0.986254295532646,0.99437570303712,0.893305439330544,0.992779783393502,0.970622796709753,0.972835314091681,0.982014388489209,1,0.994600431965443,0.996750609260764,0.993006993006993,0.995682210708117,0.987931034482759,1,0.996415770609319,0.996268656716418,0.976027397260274,0.988372093023256,0.868544600938967
id16304,0.99645390070922,0.99644128113879,0.982014388489209,0.992452830188679,0.996389891696751,0.862962962962963,0.99290780141844,0.996503496503496,0.996153846153846,0.897872340425532,0.989169675090253,0.97887323943662,0.986159169550173,0.978102189781022,0.996466431095406,NaN,0.996527777777778,0.996389891696751,0.995951417004049,1,0.996415770609319,1,0.996212121212121,0.972222222222222,0.984251968503937,0.891509433962264
id16306,1,1,0.992619926199262,0.996124031007752,0.996282527881041,0.875471698113208,1,1,1,0.903930131004367,0.996240601503759,0.996350364963504,0.996415770609319,0.992537313432836,1,NaN,0.996402877697842,0.996268656716418,0.991666666666667,0.996323529411765,0.996268656716418,0.996212121212121,1,0.97841726618705,0.991803278688525,0.891089108910891
id16307,0.979661016949153,0.976190476190476,0.969178082191781,0.974820143884892,0.979381443298969,0.855123674911661,0.972972972972973,0.97,0.974358974358974,0.885245901639344,0.97212543554007,0.979865771812081,0.973597359735974,0.979166666666667,0.976430976430976,NaN,0.97682119205298,0.975862068965517,0.969111969111969,0.972602739726027,0.976027397260274,0.972222222222222,0.97841726618705,1,0.962686567164179,0.85
id16308,0.99236641221374,0.992307692307692,0.988416988416988,0.991836734693878,0.992217898832685,0.852,0.99236641221374,0.988721804511278,0.99163179916318,0.882075471698113,0.988142292490119,0.977272727272727,0.985130111524164,0.980392156862745,0.992395437262357,NaN,0.988805970149254,0.98828125,0.982222222222222,0.988372093023256,0.988372093023256,0.984251968503937,0.991803278688525,0.962686567164179,1,0.849462365591398
id17701,0.869767441860465,0.874418604651163,0.876777251184834,0.895522388059702,0.871428571428571,0.868292682926829,0.874418604651163,0.881818181818182,0.870967741935484,0.863636363636364,0.865740740740741,0.870967741935484,0.873303167420814,0.870813397129187,0.871559633027523,NaN,0.868181818181818,0.865740740740741,0.875576036866359,0.891509433962264,0.868544600938967,0.891509433962264,0.891089108910891,0.85,0.849462365591398,1
