Row,id10957,id10959,id10960,id10965,id10971,id10972,id10973,id11232,id11609,id11610,id11611,id11616,id11920,id13078,id14091,id14092,id14094,id14095,id14096,id14097,id14098,id14099,id14100,id14101,id14103,id14104,id14105,id14106,id14107,id14108,id14109,id14110,id14111,id14112,id14113,id14114,id14115,id14117,id14119,id14120,id14121,id14122,id14123,id14124,id14125,id14219,id1496,id16033,id16087,id16094,id16221,id16278,id16279,id16280,id16281,id16282,id16283,id16284,id16285,id16286,id16287,id16288,id16289,id16290,id16291,id16292,id16293,id16294,id16295,id16296,id16297,id16298,id16299,id16300,id16301,id16302,id16303,id16317,id17428,id17429,id9547
id14121,1,1,0.75,1,1,0.857142857142857,1,0.75,1,1,0.333333333333333,0.25,1,0.5,0.666666666666667,0.875,0.857142857142857,0.857142857142857,1,0.8,0.875,0.666666666666667,0.875,1,0.714285714285714,1,1,0.875,1,1,1,1,0.666666666666667,0.5,0.75,0.666666666666667,0.75,0.8,1,0.875,1,0.818181818181818,0.6,0.857142857142857,0.75,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0.125,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,0.875,0.8,0.875
id14122,0.818181818181818,0.75,1,0.8,0.6,0.8,1,0.25,0.5,1,0.333333333333333,0.111111111111111,0.833333333333333,0,0,0.875,0.857142857142857,0.714285714285714,0.9,0.4,0.625,0.25,0.625,0.714285714285714,1,0.888888888888889,1,0.666666666666667,0.9,0.714285714285714,0.857142857142857,0.714285714285714,0,0.285714285714286,1,0.333333333333333,0.75,0.4,0.714285714285714,0.875,0.818181818181818,1,0.2,1,0.25,0.857142857142857,1,1,1,0.8,0.5,1,1,1,1,1,1,1,1,1,0,1,1,NaN,1,NaN,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,0.625,0.6,0.875
id14123,0.666666666666667,0.6,0.4,0.8,0.666666666666667,0.25,0.333333333333333,1,1,0.333333333333333,0.8,1,0.666666666666667,1,1,0.4,0.25,0.8,0.5,0.833333333333333,0.75,1,0.8,0.8,0.25,0.666666666666667,0.333333333333333,0.8,0.5,0.5,0.5,0.75,1,0.857142857142857,0.2,1,0.5,1,0.6,0.4,0.6,0.2,1,0.25,1,0.6,1,0.375,NaN,1,1,1,1,1,1,0.75,NaN,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,1,1,1,1,0.8,1,0.4
id14124,0.833333333333333,0.857142857142857,0.990476190476191,1,0.75,1,1,0.5,0.666666666666667,1,0.2,0.0353982300884956,0.976190476190476,0,0.0260869565217391,1,1,0.833333333333333,1,0.5,0.714285714285714,0,0.981308411214953,0.992307692307692,1,1,1,0.714285714285714,0.991935483870968,0.992424242424242,0.888888888888889,0.857142857142857,0.2,0.5,1,0.333333333333333,0.777777777777778,0.222222222222222,0.984732824427481,0.944444444444444,0.857142857142857,1,0.25,1,0.5,1,1,1,1,0.8,0.04,1,1,1,0.209302325581395,1,1,1,1,1,0.0645161290322581,1,1,0,1,NaN,1,1,1,0.947368421052632,1,0.0581395348837209,1,1,1,0.333333333333333,1,1,0.714285714285714,0.777777777777778,0.904761904761905
id14125,1,0.75,0.333333333333333,1,1,0.333333333333333,0.666666666666667,1,1,0.5,0.75,1,1,1,1,0.5,0.333333333333333,1,0.75,0.833333333333333,1,1,1,1,0.333333333333333,1,0.5,1,0.666666666666667,0.75,0.75,1,1,1,0.25,1,0.5,1,0.75,0.5,0.75,0.25,1,0.5,1,0.75,1,0.4,NaN,1,1,1,1,1,1,1,NaN,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,0.6
id14219,1,1,0.833333333333333,1,1,1,1,0.666666666666667,1,1,0.2,0.4,1,0.333333333333333,0.5,1,1,0.875,1,0.8,0.857142857142857,0.5,0.857142857142857,1,0.833333333333333,1,1,0.857142857142857,1,1,1,1,0.5,0.75,0.875,0.5,0.777777777777778,0.75,1,0.857142857142857,1,0.857142857142857,0.6,1,0.75,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,0,1,NaN,1,1,1,0.5,1,1,1,1,1,0.333333333333333,1,1,0.857142857142857,0.8,0.857142857142857
id1496,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1
id16033,0.8,0.75,0.990566037735849,0.857142857142857,0.6,0.8,1,0.25,0.5,1,0.333333333333333,0.043956043956044,0.977272727272727,0,0.0319148936170213,0.990825688073395,0.990740740740741,0.75,0.928571428571429,0.5,0.7,0.25,0.969072164948454,0.981308411214953,1,0.833333333333333,1,0.666666666666667,0.990566037735849,0.981481481481482,0.857142857142857,0.714285714285714,0.25,0.428571428571429,1,0.333333333333333,0.75,0.2,0.972222222222222,0.875,0.75,1,0.375,1,0.4,0.875,1,1,1,0.833333333333333,0.0476190476190476,1,1,1,0.220779220779221,1,1,1,1,1,0.0697674418604651,1,1,NaN,1,NaN,1,1,1,0.95,1,0.0568181818181818,1,1,1,1,1,1,0.625,0.666666666666667,0.875
id16087,1,1,1,1,1,1,1,NaN,1,1,0,0,1,NaN,NaN,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,NaN,1,NaN,0.666666666666667,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,NaN,NaN,NaN,1,NaN,1,1,1,1,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,0.5,1,1,1,NaN,1,NaN,1,1,1,0.666666666666667,1
id16094,1,1,0.8,1,1,0.5,1,1,1,1,0.666666666666667,0.5,1,1,1,0.8,0.75,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0.8,1,0.833333333333333,0.75,1,1,1,0.8,1,0.8,1,1,1,0.833333333333333,1,1,1,1,0.5,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.857142857142857,1
id16221,1,1,0.0595238095238095,0,1,0,1,1,1,0.25,1,0.99009900990099,0.0909090909090909,1,1,0.0449438202247191,0.0309278350515464,1,0.142857142857143,1,1,1,0.0574712643678161,0.05,0.5,1,0.0588235294117647,1,0.0495049504950495,0.04,1,1,0.333333333333333,1,0.5,1,1,1,0.0404040404040404,0.142857142857143,1,0.5,1,0.04,1,1,1,0.0476190476190476,NaN,1,1,1,1,1,0.85,1,NaN,1,1,0.0412371134020619,0.954545454545455,1,1,NaN,1,NaN,1,1,1,0,1,0.974025974025974,0.0476190476190476,1,1,1,0.0416666666666667,1,1,0.4,0.4
id16278,1,1,1,NaN,NaN,NaN,1,1,1,0.5,1,1,1,NaN,NaN,0.5,NaN,0.5,1,1,1,NaN,0.333333333333333,1,0.333333333333333,1,0.5,1,1,NaN,1,1,0.5,1,0.333333333333333,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,0,1,0.333333333333333,0.333333333333333,NaN,1,1,NaN,1,1,1,1,1,NaN,0.333333333333333,NaN,1,1,1,1,1,1,1,1,1
id16279,1,1,1,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,NaN,1,1,1,0.5,1,NaN,1,1,1,1,1,1,1,1,1,NaN,0.5,1,1,1,1,1,1,NaN,1,1,1,NaN,0.5,1,NaN,1,NaN,1,1,1,NaN,0.5,NaN,1,1,1,1,1,1,1,0.5,1
id16280,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.666666666666667,1
id16281,1,1,0.236842105263158,0.2,NaN,NaN,1,1,1,1,1,0.853658536585366,0.193548387096774,NaN,0.829268292682927,0.222222222222222,0.193181818181818,1,0.6,1,1,NaN,0.194805194805195,0.202247191011236,1,1,0.166666666666667,1,0.206896551724138,0.211111111111111,1,1,NaN,1,1,1,1,1,0.193181818181818,0.166666666666667,1,1,1,0.209302325581395,1,1,1,0.220779220779221,NaN,1,0.85,1,1,1,1,1,NaN,1,1,0.206896551724138,0.789473684210526,1,1,NaN,1,NaN,1,1,1,0.4,1,0.814285714285714,0.217948717948718,1,1,1,0.202247191011236,1,1,1,1
id16282,1,1,1,1,1,NaN,1,1,1,1,1,0.1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,0.444444444444444,1,1,0.75,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.666666666666667,1
id16283,1,1,1,1,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,1,1,0.5,NaN,1,0,0.5,0,1,1,1,1,NaN,1,NaN,1,1,1,1,1,NaN,0,NaN,1,NaN,1,1,1,1,1,NaN,1,NaN,0,1,0,NaN,1,0,0.666666666666667,1,1,1,NaN,1,NaN,1,1,1,0.5,1
id16284,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.666666666666667,1
id16285,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.333333333333333,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,0,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,0.666666666666667,1
id16286,1,1,0.99009900990099,1,1,NaN,1,1,1,1,1,0.0412371134020619,0.9875,NaN,0.0297029702970297,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.333333333333333,0.5,0.166666666666667,0.991150442477876,1,1,1,1,1,1,1,1,1,1,1,0.0412371134020619,0.333333333333333,1,1,0.206896551724138,1,1,1,1,1,0.0638297872340425,1,1,NaN,1,0,1,1,0.5,0.944444444444444,1,0.0581395348837209,1,1,1,1,1,1,1,0.5,1
id16287,0.111111111111111,NaN,0.0813953488372093,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.95959595959596,0.0746268656716418,NaN,0.936842105263158,0.0681818181818182,0.0618556701030928,NaN,0.142857142857143,NaN,NaN,0,0.0581395348837209,0.0618556701030928,NaN,0.142857142857143,0,0,0.0693069306930693,0.0618556701030928,NaN,NaN,NaN,0.666666666666667,NaN,NaN,NaN,1,0.0625,0,0.125,0,NaN,0.0645161290322581,NaN,NaN,NaN,0.0697674418604651,NaN,NaN,0.954545454545455,NaN,NaN,NaN,0.789473684210526,0.125,NaN,NaN,NaN,0.0638297872340425,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.117647058823529,0.166666666666667,0.939024390243902,0.0697674418604651,NaN,NaN,NaN,0.0618556701030928,NaN,NaN,NaN,NaN
id16288,1,1,1,1,1,NaN,1,1,1,1,1,0.5,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.75,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.75,1
id16289,1,1,1,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,1
id16290,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN
id16291,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.666666666666667,1
id16292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0.5,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id16293,1,1,1,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,1
id16294,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.8,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,0,1,NaN,1,1,1,0.666666666666667,1,1,1,1,1,0.333333333333333,1,1,1,0.666666666666667,1
id16295,1,1,1,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,0.5,NaN,0.5,1,1,1,NaN,0.5,1,0.5,1,0.5,1,1,NaN,1,1,1,1,0.5,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,0,1,0.5,0.5,NaN,1,1,NaN,1,1,1,1,1,NaN,0.5,NaN,1,1,1,1,1,1,1,1,1
id16296,0.75,0.5,0.941176470588235,0.5,0,NaN,0.5,NaN,NaN,0.5,NaN,0,0.8,NaN,0,0.947368421052632,0.947368421052632,0.5,0.888888888888889,NaN,0.5,1,0.916666666666667,0.947368421052632,0.5,0.5,0.5,0.75,0.947368421052632,0.947368421052632,0.5,0.5,NaN,NaN,0.5,NaN,1,0,0.944444444444444,0.5,0.5,0.666666666666667,NaN,0.947368421052632,NaN,0.5,1,0.95,0.5,0.5,0,NaN,NaN,0.5,0.4,0.5,0.666666666666667,0.5,0.5,0.944444444444444,0.117647058823529,0.5,NaN,0,0.5,NaN,NaN,0.666666666666667,NaN,1,0.5,0,0.947368421052632,NaN,0.666666666666667,NaN,0.947368421052632,0.666666666666667,0.5,1,0.5
id16297,1,1,1,1,1,NaN,1,1,1,1,1,0.125,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,0.5,0.6,1,0.333333333333333,0.75,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.5,1,1,1,1,1,1,1,0.166666666666667,1,1,NaN,1,0,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,0.75,1
id16298,1,1,0.0689655172413793,1,1,NaN,1,NaN,NaN,1,NaN,1,0.0869565217391304,NaN,0.976744186046512,0.0561797752808989,0.0561797752808989,1,0.125,NaN,1,NaN,0.0649350649350649,0.0454545454545455,1,1,1,1,0.0581395348837209,0.0561797752808989,1,1,NaN,NaN,1,NaN,0,1,0.0568181818181818,1,1,1,NaN,0.0581395348837209,NaN,1,NaN,0.0568181818181818,1,1,0.974025974025974,NaN,NaN,1,0.814285714285714,1,1,1,1,0.0581395348837209,0.939024390243902,1,NaN,NaN,1,NaN,NaN,1,NaN,0,1,1,0.0561797752808989,NaN,1,NaN,0.0454545454545455,1,1,0,1
id16299,1,1,0.990291262135922,1,1,NaN,1,1,1,1,1,0.0459770114942529,0.988235294117647,NaN,0.0326086956521739,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.666666666666667,0.166666666666667,0.990291262135922,1,1,1,1,1,1,1,1,1,1,1,0.0476190476190476,1,1,1,0.217948717948718,1,1,1,1,1,0.0697674418604651,1,1,NaN,1,NaN,1,1,1,0.947368421052632,1,0.0561797752808989,1,1,1,1,1,1,1,0.666666666666667,1
id16300,1,1,1,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,1
id16301,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.666666666666667,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,0,1,NaN,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,0.666666666666667,1
id16302,1,1,1,0,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,NaN,1,1,1,0.333333333333333,1,NaN,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,NaN,1,1,1,1,1,1,1,NaN,1,1,1,NaN,1,1,1,1,NaN,1,0.333333333333333,1,NaN,1,NaN,1,1,1,1,1,1,1,1,1
id16303,1,1,0.990476190476191,1,1,NaN,1,1,1,1,1,0.04,0.988095238095238,NaN,0.0288461538461538,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.666666666666667,0.166666666666667,0.991452991452991,1,1,1,1,1,1,1,1,1,1,1,0.0416666666666667,1,1,1,0.202247191011236,1,1,1,1,1,0.0618556701030928,1,1,NaN,1,NaN,1,1,1,0.947368421052632,1,0.0454545454545455,1,1,1,1,1,1,1,0.666666666666667,1
id16317,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,0.666666666666667,1
id17428,1,0.875,0.714285714285714,1,1,0.6,0.833333333333333,1,1,0.833333333333333,0.5,0.666666666666667,1,0.75,1,0.75,0.714285714285714,1,0.857142857142857,1,1,1,1,1,0.714285714285714,1,0.833333333333333,1,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,0.625,1,0.625,1,0.857142857142857,0.75,0.875,0.625,0.8,0.714285714285714,1,0.857142857142857,1,0.625,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.8,0.75
id17429,0.8,0.8,0.6,0.75,0.666666666666667,0.666666666666667,0.75,1,1,0.875,0.666666666666667,0.285714285714286,0.8,1,0.25,0.6,0.6,0.8,0.75,1,0.8,1,0.8,0.888888888888889,0.6,0.75,0.875,0.8,0.888888888888889,0.875,0.833333333333333,0.8,1,1,0.6,1,1,0.75,0.888888888888889,0.833333333333333,0.8,0.6,1,0.777777777777778,1,0.8,1,0.666666666666667,0.666666666666667,0.857142857142857,0.4,1,0.5,0.666666666666667,1,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,NaN,0.75,1,NaN,0.666666666666667,NaN,1,0.666666666666667,1,1,0.75,0,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0.666666666666667,0.8,1,0.888888888888889
id9547,0.928571428571429,0.785714285714286,0.846153846153846,0.8,0.916666666666667,0.583333333333333,0.928571428571429,0.615384615384615,0.666666666666667,0.928571428571429,0.538461538461538,0.2,1,0.3,0.125,0.75,0.714285714285714,0.714285714285714,0.888888888888889,0.6,0.75,0.333333333333333,0.75,0.9,0.857142857142857,0.833333333333333,0.95,0.75,1,0.91304347826087,1,0.857142857142857,0.266666666666667,0.6,0.875,0.666666666666667,0.875,0.6,0.904761904761905,1,0.875,0.875,0.4,0.904761904761905,0.6,0.857142857142857,1,0.875,1,1,0.4,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,0.75,0.888888888888889,1
