st,alpha,fips,icpsr,year,hou_chamber,sen_chamber,hou_dem,hou_rep,hou_majority,sen_dem,sen_rep,sen_majority,h_diffs,s_diffs,h_distance,s_distance,h_dem_sd,s_dem_sd,h_rep_sd,s_rep_sd,h_chamber_sd,s_chamber_sd,hou_dem_error,hou_chamber_error,hou_rep_error,hou_majority_error,sen_dem_error,sen_chamber_error,sen_rep_error,sen_majority_error
MS,24,28,46,2011,0.247,0.576,-0.376,0.757,-0.376,-0.396,0.999,0.999,1.133,1.395,0.755422429,0.808815076,0.40610837,0.446015326,0.27725818,0.274827921,0.656879106,0.708091911,0.035,0.03,0.027,0.035,0.048,0.042,0.045,0.045
MS,24,28,46,2012,0.476,0.775,-0.476,0.804,0.804,-0.458,1.016,1.016,1.28,1.474,0.78967456,0.968763389,0.355855297,0.377355781,0.369819806,0.696739632,0.689103105,0.877563294,0.031,0.032,0.027,0.027,0.051,0.05,0.049,0.049
MS,24,28,46,2013,0.53,0.775,-0.49,0.801,0.801,-0.459,1.016,1.016,1.291,1.475,0.789506733,0.966084267,0.351635706,0.374063974,0.365611303,0.556237411,0.690079168,0.87470091,0.032,0.03,0.026,0.026,0.048,0.049,0.051,0.051
MS,24,28,46,2014,0.53,0.775,-0.512,0.804,0.804,-0.459,1.016,1.016,1.316,1.475,0.797213209,0.966084267,0.359320083,0.374063974,0.277334236,0.556237411,0.696862224,0.87470091,0.031,0.029,0.027,0.027,0.049,0.048,0.051,0.051
MT,26,30,64,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,26,30,64,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,26,30,64,1995,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,26,30,64,1996,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,26,30,64,1997,0.716,0.833,-0.598,0.96,0.96,-0.63,0.931,0.931,1.558,1.561,1.045167179,0.921422738,0.391038764,0.333644532,0.470037242,0.276736882,0.919797104,0.840203684,0.031,0.02,0.021,0.021,0.037,0.024,0.023,0.023
MT,26,30,64,1998,0.716,0.833,-0.598,0.96,0.96,-0.63,0.931,0.931,1.558,1.561,1.045167179,0.921422738,0.391038764,0.333644532,0.470037242,0.276736882,0.919797104,0.840203684,0.032,0.021,0.02,0.02,0.037,0.024,0.024,0.024
MT,26,30,64,1999,0.586,0.785,-0.532,0.956,0.956,-0.59,0.931,0.931,1.488,1.521,1.038812254,0.933808789,0.384426716,0.332550155,0.457785736,0.308517951,0.909747248,0.832487726,0.025,0.02,0.017,0.017,0.038,0.023,0.022,0.022
MT,26,30,64,2000,0.586,0.785,-0.532,0.956,0.956,-0.59,0.931,0.931,1.488,1.521,1.038812254,0.933808789,0.384426716,0.332550155,0.457785736,0.308517951,0.909747248,0.832487726,0.025,0.02,0.016,0.016,0.039,0.024,0.022,0.022
MT,26,30,64,2001,0.676,0.703,-0.692,1.002,1.002,-0.61,0.918,0.918,1.694,1.528,1.012042733,0.95683286,0.387045292,0.344575523,0.316481755,0.332520469,0.896751804,0.843636808,0.028,0.021,0.018,0.018,0.031,0.039,0.022,0.022
MT,26,30,64,2002,0.676,0.703,-0.692,1.002,1.002,-0.61,0.918,0.918,1.694,1.528,1.012042733,0.95683286,0.387045292,0.344575523,0.316481755,0.332520469,0.896751804,0.843636808,0.029,0.021,0.018,0.018,0.031,0.039,0.021,0.021
MT,26,30,64,2003,0.642,0.644,-0.695,1.012,1.012,-0.518,1.021,1.021,1.707,1.539,1.039985175,0.989475387,0.305840841,0.3292205,0.29529772,0.322876387,0.919452067,0.870163134,0.022,0.024,0.018,0.018,0.031,0.029,0.027,0.027
MT,26,30,64,2004,0.642,0.644,-0.695,1.012,1.012,-0.518,1.021,1.021,1.707,1.539,1.039985175,0.989475387,0.305840841,0.3292205,0.29529772,0.322876387,0.919452067,0.870163134,0.022,0.026,0.018,0.018,0.031,0.029,0.028,0.028
MT,26,30,64,2005,0.011,-0.341,-0.765,1.07,-0.765,-0.605,1.115,-0.605,1.835,1.72,1.074958389,1.082690614,0.254001681,0.311257949,0.282844406,0.313524369,0.962420471,0.956076588,0.018,0.046,0.019,0.018,0.034,0.027,0.034,0.034
MT,26,30,64,2006,0.011,-0.341,-0.765,1.07,-0.765,-0.605,1.115,-0.605,1.835,1.72,1.074958389,1.082690614,0.254001681,0.311257949,0.282844406,0.313524369,0.962420471,0.956076588,0.018,0.044,0.018,0.018,0.034,0.027,0.033,0.034
MT,26,30,64,2007,0.051,0.123,-0.798,1.083,-0.798,-0.729,1.102,-0.729,1.881,1.831,1.157320356,1.080260333,0.435965415,0.393361295,0.39409702,0.238938802,1.027389687,0.958089805,0.022,0.201,0.021,0.022,0.037,0.145,0.025,0.037
MT,26,30,64,2008,0.051,0.123,-0.798,1.083,-0.798,-0.729,1.102,-0.729,1.881,1.831,1.157320356,1.080260333,0.435965415,0.393361295,0.39409702,0.238938802,1.027389687,0.958089805,0.023,0.199,0.021,0.023,0.036,0.15,0.026,0.036
MT,26,30,64,2009,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,26,30,64,2010,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,26,30,64,2011,0.867,0.754,-1.052,1.114,1.114,-0.828,1.126,1.126,2.166,1.954,1.150327305,1.110659502,0.335451252,0.311922283,0.311093548,0.271069165,1.059663556,0.987719903,0.03,0.017,0.019,0.019,0.026,0.023,0.029,0.029
MT,26,30,64,2012,0.867,0.754,-1.052,1.114,1.114,-0.828,1.126,1.126,2.166,1.954,1.150327305,1.110659502,0.335451252,0.311922283,0.311093548,0.271069165,1.059663556,0.987719903,0.031,0.018,0.019,0.019,0.025,0.024,0.03,0.03
MT,26,30,64,2013,0.808,0.781,-1.119,1.163,1.163,-0.832,1.129,1.129,2.282,1.961,1.237600452,1.125869517,0.318635753,0.307190519,0.281629495,0.266118743,1.126781065,1.0073984,0.029,0.021,0.018,0.018,0.026,0.022,0.023,0.023
MT,26,30,64,2014,0.808,0.781,-1.119,1.163,1.163,-0.832,1.129,1.129,2.282,1.961,1.237600452,1.125869517,0.318635753,0.307190519,0.281629495,0.266118743,1.126781065,1.0073984,0.028,0.02,0.018,0.018,0.027,0.021,0.022,0.022
NC,33,37,47,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,33,37,47,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,33,37,47,1995,0.315,-0.47,-0.515,0.66,0.66,-0.872,1.01,-0.872,1.175,1.882,0.813362731,1.265538121,0.339963101,0.278109413,0.381465415,0.504426999,0.715988644,1.116896411,0.034,0.038,0.022,0.022,0.064,0.078,0.064,0.064
NC,33,37,47,1996,0.315,-0.47,-0.515,0.66,0.66,-0.872,1.01,-0.872,1.175,1.882,0.813362731,1.265538121,0.339963101,0.278109413,0.381465415,0.504426999,0.715988644,1.116896411,0.034,0.04,0.022,0.022,0.064,0.079,0.065,0.064
NC,33,37,47,1997,0.19,-0.561,-0.509,0.662,0.662,-0.862,1.01,-0.862,1.171,1.872,0.799392828,1.210042544,0.342181127,0.284135147,0.331765527,0.481879819,0.698259615,1.084060967,0.03,0.053,0.021,0.021,0.047,0.046,0.057,0.047
NC,33,37,47,1998,0.19,-0.561,-0.509,0.662,0.662,-0.862,1.01,-0.862,1.171,1.872,0.799392828,1.210042544,0.342181127,0.284135147,0.331765527,0.481879819,0.698259615,1.084060967,0.03,0.051,0.021,0.021,0.048,0.049,0.057,0.048
NC,33,37,47,1999,-0.093,-0.638,-0.529,0.686,-0.529,-0.872,0.937,-0.872,1.215,1.809,0.80324985,1.030967215,0.301993645,0.27087656,0.328214983,0.565424662,0.703629593,0.957047937,0.022,0.029,0.021,0.022,0.042,0.04,0.052,0.042
NC,33,37,47,2000,-0.093,-0.638,-0.529,0.686,-0.529,-0.872,0.937,-0.872,1.215,1.809,0.80324985,1.030967215,0.301993645,0.27087656,0.328214983,0.565424662,0.703629593,0.957047937,0.023,0.028,0.021,0.023,0.043,0.04,0.053,0.043
NC,33,37,47,2001,-0.055,-0.585,-0.534,0.701,-0.534,-0.794,0.883,-0.794,1.235,1.677,0.814192527,0.94572,0.287332311,0.273603326,0.29684201,0.528834217,0.711801287,0.876251512,0.022,0.031,0.02,0.022,0.042,0.037,0.047,0.042
NC,33,37,47,2002,-0.055,-0.585,-0.534,0.701,-0.534,-0.794,0.883,-0.794,1.235,1.677,0.814192527,0.94572,0.287332311,0.273603326,0.29684201,0.528834217,0.711801287,0.876251512,0.022,0.031,0.02,0.022,0.042,0.038,0.047,0.042
NC,33,37,47,2003,0.256,-0.432,-0.597,0.748,0.748,-0.743,0.928,-0.743,1.345,1.671,0.86627882,1.120203495,0.413417532,0.369423796,0.277771607,0.40843606,0.759142798,0.981569561,0.023,0.041,0.019,0.019,0.043,0.04,0.04,0.043
NC,33,37,47,2004,0.256,-0.432,-0.597,0.748,0.748,-0.743,0.928,-0.743,1.345,1.671,0.86627882,1.120203495,0.413417532,0.369423796,0.277771607,0.40843606,0.759142798,0.981569561,0.024,0.042,0.019,0.019,0.043,0.04,0.042,0.043
NC,33,37,47,2005,-0.13,-0.456,-0.616,0.776,-0.616,-0.714,0.898,-0.714,1.392,1.612,0.88953646,1.114891745,0.306230921,0.37610529,0.252273569,0.38985304,0.780089259,0.989898544,0.024,0.03,0.023,0.024,0.036,0.033,0.036,0.036
NC,33,37,47,2006,-0.13,-0.456,-0.616,0.776,-0.616,-0.714,0.898,-0.714,1.392,1.612,0.88953646,1.114891745,0.306230921,0.37610529,0.252273569,0.38985304,0.780089259,0.989898544,0.025,0.028,0.022,0.025,0.036,0.033,0.034,0.036
NC,33,37,47,2007,-0.212,-0.456,-0.608,0.793,-0.608,-0.663,0.886,-0.663,1.401,1.549,0.89247653,0.994039041,0.332104574,0.304799718,0.207767143,0.314035272,0.784176719,0.887447812,0.023,0.03,0.021,0.023,0.037,0.032,0.036,0.037
NC,33,37,47,2008,-0.205,-0.456,-0.595,0.793,-0.595,-0.663,0.886,-0.663,1.388,1.549,0.885871078,0.979805313,0.327361649,0.304799718,0.208161684,0.280482411,0.778550123,0.874092695,0.025,0.03,0.021,0.025,0.037,0.032,0.036,0.037
NC,33,37,47,2009,-0.205,-0.47,-0.608,0.848,-0.608,-0.638,0.91,-0.638,1.456,1.548,0.907905447,0.986736494,0.331980902,0.398177891,0.297586028,0.295501148,0.799675728,0.881649886,0.023,0.036,0.025,0.023,0.029,0.033,0.038,0.029
NC,33,37,47,2010,-0.211,-0.435,-0.63,0.91,-0.63,-0.601,0.91,-0.601,1.54,1.511,0.922176606,0.959270394,0.341534295,0.380616555,0.297089006,0.295501148,0.811514793,0.858356436,0.026,0.034,0.025,0.026,0.03,0.034,0.04,0.03
NC,33,37,47,2011,0.681,0.804,-0.712,0.944,0.944,-0.598,1.007,1.007,1.656,1.605,0.953239981,0.92741579,0.322237556,0.181090092,0.213114638,0.272851993,0.855744552,0.828405644,0.026,0.024,0.02,0.02,0.035,0.035,0.038,0.038
NC,33,37,47,2012,0.691,0.805,-0.728,0.96,0.96,-0.598,1.01,1.01,1.688,1.608,0.959555165,0.932346812,0.323987519,0.181090092,0.214560186,0.280140058,0.860893886,0.833082722,0.025,0.024,0.02,0.02,0.036,0.035,0.036,0.036
NC,33,37,47,2013,0.774,0.872,-0.756,0.955,0.955,-0.592,1.007,1.007,1.711,1.599,0.916574535,0.858552018,0.288465925,0.20198459,0.201853205,0.204615183,0.845128105,0.789969861,0.026,0.021,0.019,0.019,0.038,0.028,0.032,0.032
NC,33,37,47,2014,0.777,0.884,-0.754,0.962,0.962,-0.661,1.014,1.014,1.716,1.675,0.913664705,0.888370116,0.289476067,0.22258914,0.200181808,0.202469097,0.843728553,0.819992299,0.028,0.021,0.019,0.019,0.043,0.03,0.031,0.031
ND,34,38,36,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,34,38,36,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,34,38,36,1995,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,34,38,36,1996,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,34,38,36,1997,0.615,0.713,-0.342,0.722,0.722,-0.429,0.823,0.823,1.064,1.252,0.584020419,0.689922855,0.21022755,0.199846852,0.247872483,0.159680328,0.528657064,0.625946767,0.03,0.018,0.016,0.016,0.033,0.021,0.021,0.021
ND,34,38,36,1998,0.615,0.713,-0.342,0.722,0.722,-0.429,0.823,0.823,1.064,1.252,0.584020419,0.689922855,0.21022755,0.199846852,0.247872483,0.159680328,0.528657064,0.625946767,0.03,0.017,0.016,0.016,0.033,0.022,0.02,0.02
ND,34,38,36,1999,0.549,0.719,-0.348,0.702,0.702,-0.395,0.825,0.825,1.05,1.22,0.613631537,0.663554214,0.188540078,0.197459116,0.253753231,0.154306044,0.540406093,0.605855081,0.024,0.017,0.017,0.017,0.032,0.02,0.021,0.021
ND,34,38,36,2000,0.549,0.719,-0.348,0.702,0.702,-0.395,0.825,0.825,1.05,1.22,0.613631537,0.663554214,0.188540078,0.197459116,0.253753231,0.154306044,0.540406093,0.605855081,0.023,0.018,0.016,0.016,0.032,0.019,0.021,0.021
ND,34,38,36,2001,0.575,0.713,-0.342,0.726,0.726,-0.366,0.78,0.78,1.068,1.146,0.605761698,0.616321498,0.187009059,0.157199899,0.257333642,0.152654147,0.537545834,0.56790267,0.025,0.016,0.016,0.016,0.036,0.017,0.02,0.02
ND,34,38,36,2002,0.575,0.713,-0.342,0.726,0.726,-0.366,0.78,0.78,1.068,1.146,0.605761698,0.616321498,0.187009059,0.157199899,0.257333642,0.152654147,0.537545834,0.56790267,0.026,0.016,0.017,0.017,0.036,0.017,0.019,0.019
ND,34,38,36,2003,0.605,0.712,-0.313,0.738,0.738,-0.36,0.769,0.769,1.051,1.129,0.592571017,0.608960014,0.169661415,0.175242597,0.24083725,0.126103645,0.529158656,0.565908114,0.024,0.016,0.016,0.016,0.034,0.018,0.018,0.018
ND,34,38,36,2004,0.605,0.712,-0.313,0.738,0.738,-0.36,0.769,0.769,1.051,1.129,0.592571017,0.608960014,0.169661415,0.175242597,0.24083725,0.126103645,0.529158656,0.565908114,0.024,0.016,0.016,0.016,0.033,0.018,0.018,0.018
ND,34,38,36,2005,0.605,0.712,-0.328,0.726,0.726,-0.351,0.765,0.765,1.054,1.116,0.576506173,0.59178804,0.146459823,0.158456373,0.260183425,0.125933841,0.517148841,0.556391598,0.026,0.017,0.014,0.014,0.032,0.018,0.018,0.018
ND,34,38,36,2006,0.605,0.712,-0.328,0.726,0.726,-0.351,0.765,0.765,1.054,1.116,0.576506173,0.59178804,0.146459823,0.158456373,0.260183425,0.125933841,0.517148841,0.556391598,0.025,0.017,0.015,0.015,0.032,0.017,0.017,0.017
ND,34,38,36,2007,0.554,0.674,-0.341,0.712,0.712,-0.358,0.774,0.774,1.053,1.132,0.607789025,0.651163879,0.145329175,0.121296563,0.23025367,0.122475267,0.539447268,0.5917013,0.024,0.016,0.015,0.015,0.028,0.024,0.02,0.02
ND,34,38,36,2008,0.554,0.674,-0.341,0.712,0.712,-0.358,0.774,0.774,1.053,1.132,0.607789025,0.651163879,0.145329175,0.121296563,0.23025367,0.122475267,0.539447268,0.5917013,0.025,0.016,0.016,0.016,0.028,0.024,0.02,0.02
ND,34,38,36,2009,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,34,38,36,2010,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,34,38,36,2011,0.583,0.744,-0.341,0.732,0.732,-0.314,0.828,0.828,1.073,1.142,0.582909549,0.53840636,0.157609375,0.131091649,0.251421174,0.136534413,0.522278051,0.519339292,0.033,0.018,0.016,0.016,0.034,0.02,0.02,0.02
ND,34,38,36,2012,0.583,0.744,-0.341,0.732,0.732,-0.314,0.828,0.828,1.073,1.142,0.582909549,0.53840636,0.157609375,0.131091649,0.251421174,0.136534413,0.522278051,0.519339292,0.033,0.017,0.016,0.016,0.034,0.02,0.02,0.02
ND,34,38,36,2013,0.646,0.731,-0.409,0.739,0.739,-0.322,0.787,0.787,1.148,1.109,0.58736292,0.568215964,0.166527308,0.108312884,0.254375463,0.124911982,0.531078413,0.545894574,0.032,0.018,0.016,0.016,0.036,0.018,0.021,0.021
ND,34,38,36,2014,0.646,0.731,-0.409,0.739,0.739,-0.322,0.787,0.787,1.148,1.109,0.58736292,0.568215964,0.166527308,0.108312884,0.254375463,0.124911982,0.531078413,0.545894574,0.032,0.017,0.017,0.017,0.035,0.018,0.021,0.021
NE,27,31,35,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,27,31,35,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,27,31,35,1995,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,27,31,35,1996,,0.244,,,,-0.052,0.435,0.435,,0.487,,0.463727601,,0.374164126,,0.242830729,,0.403924103,,,,,0.046,0.033,0.038,0.038
NE,27,31,35,1997,,0.293,,,,-0.052,0.452,0.452,,0.504,,0.476292198,,0.362793398,,0.286741619,,0.41596346,,,,,0.048,0.033,0.033,0.033
NE,27,31,35,1998,,0.297,,,,-0.052,0.468,0.468,,0.52,,0.47356284,,0.389140571,,0.249201997,,0.417191871,,,,,0.05,0.032,0.036,0.036
NE,27,31,35,1999,,0.296,,,,-0.052,0.508,0.508,,0.56,,0.508501486,,0.349381328,,0.323527142,,0.440421082,,,,,0.048,0.034,0.038,0.038
NE,27,31,35,2000,,0.293,,,,-0.052,0.566,0.566,,0.618,,0.618466291,,0.294247106,,0.543927415,,0.577529151,,,,,0.042,0.038,0.043,0.043
NE,27,31,35,2001,,0.325,,,,-0.046,0.622,0.622,,0.668,,0.582328834,,0.300460571,,0.454220204,,0.524273903,,,,,0.044,0.035,0.044,0.044
NE,27,31,35,2002,,0.325,,,,-0.046,0.622,0.622,,0.668,,0.58219427,,0.300464402,,0.454220204,,0.5241744,,,,,0.043,0.035,0.044,0.044
NE,27,31,35,2003,,0.395,,,,-0.048,0.66,0.66,,0.708,,0.584298282,,0.318771691,,0.446227772,,0.523405273,,,,,0.043,0.034,0.042,0.042
NE,27,31,35,2004,,0.395,,,,-0.049,0.682,0.682,,0.731,,0.592071639,,0.288451036,,0.441961423,,0.528564406,,,,,0.047,0.035,0.045,0.045
NE,27,31,35,2005,,0.325,,,,-0.048,0.638,0.638,,0.686,,0.635262042,,0.304371707,,0.481931122,,0.566393864,,,,,0.043,0.034,0.049,0.049
NE,27,31,35,2006,,0.325,,,,-0.048,0.638,0.638,,0.686,,0.635262042,,0.304371707,,0.481931122,,0.566393864,,,,,0.046,0.033,0.049,0.049
NE,27,31,35,2007,,0.371,,,,-0.034,0.736,0.736,,0.77,,0.689280674,,0.389193409,,0.464253147,,0.605452675,,,,,0.047,0.044,0.047,0.047
NE,27,31,35,2008,,0.476,,,,-0.034,0.744,0.744,,0.778,,0.69788099,,0.389193409,,0.460007903,,0.61195218,,,,,0.048,0.046,0.05,0.05
NE,27,31,35,2009,,0.585,,,,-0.23,0.897,0.897,,1.127,,0.794530132,,0.612446349,,0.380723076,,0.697728507,,,,,0.069,0.042,0.044,0.044
NE,27,31,35,2010,,0.565,,,,-0.315,0.8,0.8,,1.115,,0.824918706,,0.632344911,,0.395623509,,0.722775545,,,,,0.081,0.047,0.044,0.044
NE,27,31,35,2011,,0.603,,,,-0.498,0.868,0.868,,1.366,,0.856757531,,0.492714358,,0.422110563,,0.755094397,,,,,0.088,0.042,0.052,0.052
NE,27,31,35,2012,,0.594,,,,-0.498,0.863,0.863,,1.361,,0.851494098,,0.492714358,,0.422864086,,0.749263397,,,,,0.085,0.049,0.049,0.049
NE,27,31,35,2013,,0.473,,,,-0.498,0.736,0.736,,1.234,,0.896639693,,0.507456097,,0.526261979,,0.788962943,,,,,0.095,0.065,0.054,0.054
NE,27,31,35,2014,,0.473,,,,-0.498,0.736,0.736,,1.234,,0.896639693,,0.507456097,,0.526261979,,0.788962943,,,,,0.1,0.066,0.055,0.055
NH,29,33,4,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,29,33,4,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,29,33,4,1995,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,29,33,4,1996,0.368,0.591,-0.817,0.517,0.517,-1.386,0.699,0.699,1.334,2.085,0.82341841,1.286513039,0.434599972,0.383617782,0.389167584,0.71467403,0.743143207,1.181591905,0.02,0.011,0.01,0.01,0.11,0.057,0.045,0.045
NH,29,33,4,1997,0.266,0.318,-0.853,0.517,0.517,-1.371,0.785,0.785,1.37,2.156,0.847313166,1.32236323,0.361798195,0.417079776,0.368126146,0.542413296,0.749669297,1.146780289,0.017,0.014,0.009,0.009,0.077,0.027,0.038,0.038
NH,29,33,4,1998,0.267,0.318,-0.832,0.52,0.52,-1.371,0.785,0.785,1.352,2.156,0.836495877,1.32236323,0.366198626,0.417079776,0.35851205,0.542413296,0.74024533,1.146780289,0.016,0.014,0.008,0.008,0.08,0.026,0.041,0.041
NH,29,33,4,1999,0.206,-0.858,-0.822,0.522,0.522,-1.278,0.511,-1.278,1.344,1.789,0.828948915,1.255309726,0.323242545,0.344512175,0.33786109,0.705482229,0.732433533,1.092037966,0.014,0.014,0.008,0.008,0.056,0.048,0.03,0.056
NH,29,33,4,2000,0.206,-0.421,-0.822,0.525,0.525,-1.364,0.658,0.658,1.347,2.022,0.825154785,1.280964761,0.315956985,0.327715866,0.344970727,0.67794483,0.728630509,1.111141251,0.015,0.014,0.007,0.007,0.072,0.038,0.05,0.05
NH,29,33,4,2001,0.274,0.371,-0.862,0.527,0.527,-1.281,0.773,0.773,1.389,2.054,0.808394052,1.309623153,0.308568642,0.365652253,0.323491836,0.628749102,0.718763538,1.154220769,0.015,0.011,0.007,0.007,0.055,0.031,0.023,0.023
NH,29,33,4,2002,0.285,0.371,-0.863,0.527,0.527,-1.371,0.782,0.782,1.39,2.153,0.81043017,1.335368587,0.31672947,0.352626012,0.297040055,0.417653155,0.722039632,1.177660659,0.016,0.011,0.007,0.007,0.075,0.031,0.025,0.025
NH,29,33,4,2003,0.443,0.631,-0.908,0.557,0.557,-1.274,0.729,0.729,1.465,2.003,0.813426863,0.992797506,0.314273799,0.308353223,0.319795921,0.310061618,0.737118867,0.936644439,0.017,0.008,0.007,0.007,0.059,0.025,0.022,0.022
NH,29,33,4,2004,0.436,0.631,-0.9,0.557,0.557,-1.274,0.729,0.729,1.457,2.003,0.816667067,0.992797506,0.314400526,0.308353223,0.321170849,0.310061618,0.738534081,0.936644439,0.016,0.008,0.007,0.007,0.058,0.025,0.022,0.022
NH,29,33,4,2005,0.367,0.667,-0.889,0.568,0.568,-1.148,0.757,0.757,1.457,1.905,0.864038513,1.087607992,0.298911887,0.26430084,0.336153274,0.265031063,0.765908828,1.002022197,0.015,0.011,0.007,0.007,0.045,0.022,0.021,0.021
NH,29,33,4,2006,0.339,0.667,-0.889,0.564,0.564,-1.148,0.757,0.757,1.453,1.905,0.870640027,1.087607992,0.297906846,0.26430084,0.340677246,0.265031063,0.769346797,1.002022197,0.015,0.012,0.007,0.007,0.048,0.022,0.022,0.022
NH,29,33,4,2007,-0.595,-0.861,-0.895,0.597,-0.895,-1.185,0.729,-1.185,1.492,1.914,0.873958316,1.147320611,0.267057954,0.287625371,0.306758327,0.207343351,0.776639242,1.020321771,0.011,0.013,0.009,0.011,0.049,0.037,0.024,0.049
NH,29,33,4,2008,-0.605,-0.861,-0.904,0.6,-0.904,-1.185,0.729,-1.185,1.504,1.914,0.876409739,1.147320611,0.259647293,0.287625371,0.306293311,0.207343351,0.780248119,1.020321771,0.011,0.013,0.009,0.011,0.047,0.038,0.024,0.047
NH,29,33,4,2009,-0.523,-0.861,-0.932,0.613,-0.932,-1.185,0.687,-1.185,1.545,1.872,0.913884068,1.117228828,0.280773625,0.300537233,0.304520687,0.171964132,0.808112458,0.993620673,0.012,0.014,0.01,0.012,0.054,0.035,0.026,0.054
NH,29,33,4,2010,-0.511,-0.861,-0.931,0.623,-0.931,-1.185,0.687,-1.185,1.554,1.872,0.918472211,1.12412424,0.280690796,0.300537233,0.307104598,0.176261671,0.811657162,0.99943095,0.012,0.014,0.01,0.012,0.053,0.036,0.025,0.053
NH,29,33,4,2011,0.601,0.687,-0.873,0.726,0.726,-1.423,0.782,0.782,1.599,2.205,0.832595951,0.936270241,0.286948245,0.330819754,0.297825259,0.262734335,0.772801372,0.926949979,0.018,0.007,0.009,0.009,0.116,0.027,0.03,0.03
NH,29,33,4,2012,0.589,0.682,-0.894,0.711,0.711,-1.555,0.692,0.692,1.605,2.247,0.870701431,0.921490986,0.337147406,0.438989695,0.308058431,0.216009777,0.803920121,0.920324483,0.019,0.008,0.009,0.009,0.138,0.028,0.031,0.031
NH,29,33,4,2013,-0.48,0.35,-0.903,0.691,-0.903,-0.947,0.782,0.782,1.594,1.729,0.990851794,1.052255517,0.347413921,0.33148168,0.290219947,0.204517576,0.875372288,0.934316465,0.015,0.016,0.009,0.015,0.052,0.024,0.03,0.03
NH,29,33,4,2014,-0.439,0.35,-0.916,0.699,-0.916,-0.947,0.782,0.782,1.615,1.729,1.043325185,1.052255517,0.389497221,0.33148168,0.352163304,0.204517576,0.917832885,0.934316465,0.015,0.017,0.011,0.015,0.052,0.025,0.03,0.03
NJ,30,34,12,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
NJ,30,34,12,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
NJ,30,34,12,1995,,,,,,,,,,,,,,,,,,,,,,,,,,
NJ,30,34,12,1996,-0.06,-0.044,-1.011,0.014,0.014,-0.915,-0.015,-0.015,1.025,0.9,0.572235941,0.496249294,0.119062785,0.079627979,0.155039901,0.077681671,0.532972496,0.462855545,0.028,0.02,0.018,0.018,0.031,0.028,0.026,0.026
NJ,30,34,12,1997,-0.048,-0.044,-1.01,0.019,0.019,-0.915,-0.015,-0.015,1.029,0.9,0.578619979,0.486437077,0.117520252,0.079627979,0.105542234,0.059836101,0.539604901,0.456957243,0.027,0.019,0.018,0.018,0.03,0.027,0.024,0.024
NJ,30,34,12,1998,-0.065,-0.044,-1.048,0.027,0.027,-0.895,-0.012,-0.012,1.075,0.883,0.604560567,0.481953816,0.115660171,0.069642428,0.123277457,0.06159525,0.557901033,0.452615628,0.026,0.022,0.019,0.019,0.03,0.028,0.023,0.023
NJ,30,34,12,1999,-0.06,-0.044,-1.048,0.032,0.032,-0.895,-0.012,-0.012,1.08,0.883,0.607649801,0.480543972,0.115660171,0.072110453,0.121545233,0.06159525,0.560694824,0.450805753,0.026,0.022,0.02,0.02,0.03,0.028,0.023,0.023
NJ,30,34,12,2000,-0.067,-0.044,-1.04,0.02,0.02,-0.895,-0.012,-0.012,1.06,0.883,0.61786394,0.480543972,0.123589433,0.072110453,0.125601544,0.06159525,0.563345358,0.450805753,0.026,0.024,0.02,0.02,0.03,0.029,0.024,0.024
NJ,30,34,12,2001,-0.066,-0.044,-1.04,0.027,0.027,-0.895,-0.012,-0.012,1.067,0.883,0.615371738,0.475771405,0.123589433,0.072110453,0.123753834,0.082834172,0.562423347,0.445076435,0.026,0.023,0.019,0.019,0.03,0.028,0.024,0.024
NJ,30,34,12,2002,-0.771,-0.449,-0.985,0.032,-0.985,-0.937,0.01,-0.937,1.017,0.947,0.615338459,0.539986917,0.160715979,0.108436881,0.135785218,0.053466499,0.552083554,0.497156727,0.023,0.041,0.022,0.023,0.03,0.037,0.025,0.03
NJ,30,34,12,2003,-0.662,-0.829,-0.985,0.032,-0.985,-0.937,0.006,-0.937,1.017,0.943,0.613051401,0.541221748,0.155522268,0.111124937,0.128031525,0.056679389,0.550653693,0.496645362,0.023,0.063,0.022,0.023,0.028,0.052,0.026,0.028
