Row,id11238,id11242,id11244,id11245,id11257,id11258,id11259,id12121,id12122,id12195,id13719,id13750,id13903,id15989,id15990,id15991,id15999,id16002,id16005,id16006,id16008,id16019,id16108,id16244,id2593,id2599,id2601,id2605,id2606,id2610,id2612,id2613,id2615,id2616,id2619,id2620,id2625,id2627,id2628,id2631,id2633,id2636,id2638,id2639,id2643,id2648,id2649,id2650,id2652,id2654,id2655,id2659,id2660,id2664,id2667,id2669,id2672,id2676,id2677,id2679,id2684,id2691,id2694,id2695,id2700,id2707,id2708,id2709,id2715,id2718,id2721,id2723,id2725,id2726,id2730
id2610,0.91304347826087,0.88,0.76,0.695652173913043,0.92,0.92,0.761904761904762,0.75,0.909090909090909,0.91304347826087,0.916666666666667,1,0.92,0.88,1,0.72,0.791666666666667,0.84,0.916666666666667,0.68,0.92,0.92,1,0.666666666666667,0.84,0.681818181818182,0.92,0.347826086956522,0.92,1,0.555555555555556,0.80952380952381,0.909090909090909,0.6,0.68,0.92,0.818181818181818,0.92,0.789473684210526,0.92,0.91304347826087,0.916666666666667,0.88,0.92,0.88,0.92,0.909090909090909,0.8,0.8,0.9,0.91304347826087,0.68,0.75,0.818181818181818,0.92,0.92,0.8,0.882352941176471,0.91304347826087,0.92,0.92,0.916666666666667,0.91304347826087,0.791666666666667,0.91304347826087,0.739130434782609,0.916666666666667,0.904761904761905,0.92,1,0.916666666666667,0.92,0.904761904761905,1,0.909090909090909
id2612,0.545454545454545,0.545454545454545,0.3,0.45,0.5,0.545454545454545,0.65,0.476190476190476,0.470588235294118,0.571428571428571,0.571428571428571,0.545454545454545,0.545454545454545,0.590909090909091,0.6,0.590909090909091,0.428571428571429,0.5,0.476190476190476,0.454545454545455,0.545454545454545,0.454545454545455,0.333333333333333,0.333333333333333,0.454545454545455,0.409090909090909,0.545454545454545,0.142857142857143,0.454545454545455,0.555555555555556,1,0.5,0.444444444444444,0.5,0.25,0.545454545454545,0.375,0.545454545454545,0.333333333333333,0.545454545454545,0.545454545454545,0.523809523809524,0.454545454545455,0.5,0.545454545454545,0.545454545454545,0.526315789473684,0.590909090909091,0.5,0.588235294117647,0.6,0.590909090909091,0.363636363636364,0.45,0.545454545454545,0.545454545454545,0.5,0.428571428571429,0.545454545454545,0.545454545454545,0.545454545454545,0.571428571428571,0.5,0.619047619047619,0.571428571428571,0.3,0.526315789473684,0.545454545454545,0.545454545454545,0,0.571428571428571,0.545454545454545,0.444444444444444,0.5,0.571428571428571
id2613,0.91304347826087,0.8,0.739130434782609,0.826086956521739,0.826086956521739,0.84,0.826086956521739,0.791666666666667,0.7,0.833333333333333,0.833333333333333,0.739130434782609,0.84,0.84,0.826086956521739,0.68,0.96,0.76,0.75,0.6,0.84,0.76,1,1,0.76,0.727272727272727,0.84,0.375,0.76,0.80952380952381,0.5,1,1,0.68,0.652173913043478,0.84,0.777777777777778,0.84,0.714285714285714,0.84,0.91304347826087,0.833333333333333,0.72,0.826086956521739,0.8,0.84,0.826086956521739,0.92,0.76,0.904761904761905,0.826086956521739,0.72,0.666666666666667,0.739130434782609,0.84,0.84,0.68,0.666666666666667,0.91304347826087,0.84,0.84,0.84,0.826086956521739,0.92,0.833333333333333,0.739130434782609,0.91304347826087,0.91304347826087,0.84,NaN,0.84,0.84,0.80952380952381,0.739130434782609,0.91304347826087
id2615,1,0.954545454545455,0.818181818181818,0.85,1,1,0.833333333333333,0.80952380952381,0.894736842105263,1,1,0.9,1,0.954545454545455,1,0.772727272727273,0.952380952380952,0.909090909090909,1,0.727272727272727,1,1,1,0.666666666666667,0.909090909090909,0.761904761904762,1,0.3,1,0.909090909090909,0.444444444444444,1,1,0.545454545454545,0.772727272727273,1,0.894736842105263,1,0.875,1,1,1,1,1,0.954545454545455,1,1,0.954545454545455,0.863636363636364,1,1,0.636363636363636,0.80952380952381,0.9,1,1,0.772727272727273,0.857142857142857,1,1,1,1,1,0.952380952380952,1,0.9,1,1,1,1,1,1,1,0.909090909090909,1
id2616,0.555555555555556,0.551724137931034,0.555555555555556,0.666666666666667,0.481481481481481,0.517241379310345,0.48,0.571428571428571,0.416666666666667,0.518518518518518,0.5,0.52,0.517241379310345,0.551724137931034,0.555555555555556,0.551724137931034,0.642857142857143,0.448275862068966,0.464285714285714,0.586206896551724,0.517241379310345,0.448275862068966,0.5,0.666666666666667,0.586206896551724,0.769230769230769,0.517241379310345,0.62962962962963,0.448275862068966,0.6,0.5,0.68,0.545454545454545,1,0.407407407407407,0.517241379310345,0.545454545454545,0.517241379310345,0.565217391304348,0.517241379310345,0.555555555555556,0.5,0.413793103448276,0.481481481481481,0.482758620689655,0.517241379310345,0.5,0.620689655172414,0.620689655172414,0.5,0.481481481481481,0.724137931034483,0.678571428571429,0.576923076923077,0.517241379310345,0.517241379310345,0.689655172413793,0.619047619047619,0.555555555555556,0.517241379310345,0.517241379310345,0.535714285714286,0.555555555555556,0.642857142857143,0.518518518518518,0.62962962962963,0.576923076923077,0.52,0.517241379310345,0,0.535714285714286,0.517241379310345,0.52,0.555555555555556,0.576923076923077
id2619,0.68,0.740740740740741,0.76,0.56,0.703703703703704,0.703703703703704,0.608695652173913,0.692307692307692,0.75,0.72,0.692307692307692,0.565217391304348,0.703703703703704,0.666666666666667,0.68,0.518518518518518,0.653846153846154,0.777777777777778,0.692307692307692,0.481481481481481,0.703703703703704,0.703703703703704,0.625,0.666666666666667,0.62962962962963,0.5,0.703703703703704,0.52,0.703703703703704,0.68,0.25,0.652173913043478,0.772727272727273,0.407407407407407,1,0.703703703703704,0.681818181818182,0.703703703703704,0.619047619047619,0.703703703703704,0.68,0.692307692307692,0.740740740740741,0.703703703703704,0.740740740740741,0.703703703703704,0.75,0.592592592592593,0.592592592592593,0.7,0.68,0.407407407407407,0.576923076923077,0.625,0.703703703703704,0.703703703703704,0.444444444444444,0.684210526315789,0.68,0.703703703703704,0.703703703703704,0.692307692307692,0.68,0.576923076923077,0.72,0.52,0.75,0.652173913043478,0.703703703703704,1,0.692307692307692,0.703703703703704,0.739130434782609,0.68,0.666666666666667
id2620,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id2625,0.9,0.863636363636364,0.909090909090909,0.85,0.909090909090909,0.909090909090909,0.833333333333333,0.714285714285714,0.789473684210526,0.904761904761905,0.904761904761905,0.777777777777778,0.909090909090909,0.863636363636364,0.9,0.863636363636364,0.761904761904762,0.863636363636364,0.904761904761905,0.818181818181818,0.909090909090909,0.909090909090909,1,0.666666666666667,1,0.842105263157895,0.909090909090909,0.285714285714286,0.909090909090909,0.818181818181818,0.375,0.777777777777778,0.894736842105263,0.545454545454545,0.681818181818182,0.909090909090909,1,0.909090909090909,1,0.909090909090909,0.9,0.904761904761905,0.863636363636364,0.909090909090909,0.909090909090909,0.909090909090909,0.894736842105263,0.772727272727273,0.954545454545455,0.894736842105263,0.9,0.454545454545455,0.904761904761905,0.789473684210526,0.909090909090909,0.909090909090909,0.590909090909091,0.857142857142857,0.9,0.909090909090909,0.909090909090909,0.904761904761905,1,0.761904761904762,0.904761904761905,0.9,0.904761904761905,0.888888888888889,0.909090909090909,1,0.904761904761905,0.909090909090909,0.888888888888889,0.818181818181818,0.894736842105263
id2627,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id2628,0.904761904761905,0.869565217391304,1,0.869565217391304,0.904761904761905,0.91304347826087,0.666666666666667,0.636363636363636,0.888888888888889,0.904761904761905,0.909090909090909,0.714285714285714,0.91304347826087,0.869565217391304,0.904761904761905,0.869565217391304,0.681818181818182,0.826086956521739,0.818181818181818,0.91304347826087,0.91304347826087,0.826086956521739,1,0.666666666666667,1,0.95,0.91304347826087,0.380952380952381,0.826086956521739,0.789473684210526,0.333333333333333,0.714285714285714,0.875,0.565217391304348,0.619047619047619,0.91304347826087,1,0.91304347826087,1,0.91304347826087,0.904761904761905,0.909090909090909,0.782608695652174,0.904761904761905,0.869565217391304,0.91304347826087,0.909090909090909,0.782608695652174,0.956521739130435,0.888888888888889,0.904761904761905,0.652173913043478,1,0.9,0.91304347826087,0.91304347826087,0.608695652173913,1,0.904761904761905,0.91304347826087,0.91304347826087,0.909090909090909,1,0.772727272727273,0.904761904761905,0.826086956521739,0.9,0.904761904761905,0.91304347826087,1,0.909090909090909,0.91304347826087,0.91304347826087,0.714285714285714,0.9
id2631,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id2633,1,0.962962962962963,0.84,0.88,1,1,0.782608695652174,0.769230769230769,0.909090909090909,1,1,0.84,1,0.962962962962963,1,0.814814814814815,0.884615384615385,0.925925925925926,0.923076923076923,0.777777777777778,1,0.925925925925926,1,0.666666666666667,0.925925925925926,0.807692307692308,1,0.24,0.925925925925926,0.91304347826087,0.545454545454545,0.91304347826087,1,0.555555555555556,0.68,1,0.9,1,0.904761904761905,1,1,1,0.888888888888889,1,0.962962962962963,1,1,0.962962962962963,0.888888888888889,1,1,0.703703703703704,0.846153846153846,0.916666666666667,1,1,0.740740740740741,0.894736842105263,1,1,1,1,1,0.961538461538462,1,0.84,1,1,1,1,1,1,1,0.84,1
id2636,1,0.964285714285714,0.846153846153846,0.807692307692308,1,1,0.791666666666667,0.814814814814815,0.91304347826087,1,1,0.833333333333333,1,0.964285714285714,1,0.821428571428571,0.851851851851852,0.928571428571429,0.925925925925926,0.785714285714286,1,0.928571428571429,1,0.666666666666667,0.928571428571429,0.8,1,0.230769230769231,0.928571428571429,0.916666666666667,0.523809523809524,0.833333333333333,1,0.5,0.692307692307692,1,0.904761904761905,1,0.909090909090909,1,1,1,0.892857142857143,1,0.964285714285714,1,1,0.892857142857143,0.892857142857143,1,1,0.642857142857143,0.851851851851852,0.923076923076923,1,1,0.678571428571429,0.9,1,1,1,1,1,0.888888888888889,1,0.769230769230769,1,1,1,1,1,1,1,0.846153846153846,1
id2638,0.888888888888889,0.862068965517241,0.740740740740741,0.703703703703704,0.962962962962963,0.896551724137931,0.68,0.678571428571429,0.875,0.888888888888889,0.892857142857143,0.88,0.896551724137931,0.862068965517241,0.888888888888889,0.724137931034483,0.714285714285714,0.827586206896552,0.964285714285714,0.689655172413793,0.896551724137931,0.96551724137931,1,0.666666666666667,0.827586206896552,0.692307692307692,0.896551724137931,0.333333333333333,0.96551724137931,0.88,0.454545454545455,0.72,1,0.413793103448276,0.740740740740741,0.896551724137931,0.863636363636364,0.896551724137931,0.782608695652174,0.896551724137931,0.888888888888889,0.892857142857143,1,0.962962962962963,0.862068965517241,0.896551724137931,0.884615384615385,0.793103448275862,0.793103448275862,0.863636363636364,0.888888888888889,0.551724137931034,0.75,0.846153846153846,0.896551724137931,0.896551724137931,0.724137931034483,0.761904761904762,0.888888888888889,0.896551724137931,0.896551724137931,0.892857142857143,0.888888888888889,0.785714285714286,0.888888888888889,0.814814814814815,0.884615384615385,0.88,0.896551724137931,1,0.892857142857143,0.896551724137931,0.88,0.888888888888889,0.884615384615385
id2639,1,0.962962962962963,0.84,0.8,1,1,0.782608695652174,0.769230769230769,0.916666666666667,1,1,0.91304347826087,1,0.962962962962963,1,0.814814814814815,0.807692307692308,0.925925925925926,1,0.777777777777778,1,1,1,0.666666666666667,0.925925925925926,0.791666666666667,1,0.24,1,0.92,0.5,0.826086956521739,1,0.481481481481481,0.703703703703704,1,0.909090909090909,1,0.904761904761905,1,1,1,0.962962962962963,1,0.962962962962963,1,1,0.888888888888889,0.888888888888889,1,1,0.62962962962963,0.846153846153846,0.916666666666667,1,1,0.740740740740741,0.894736842105263,1,1,1,1,1,0.884615384615385,1,0.84,1,1,1,1,1,1,1,0.92,1
id2643,0.962962962962963,0.931034482758621,0.814814814814815,0.777777777777778,0.962962962962963,0.96551724137931,0.76,0.75,0.875,1,0.964285714285714,0.8,0.96551724137931,0.931034482758621,0.962962962962963,0.793103448275862,0.785714285714286,0.96551724137931,0.892857142857143,0.758620689655172,0.96551724137931,0.896551724137931,0.875,0.666666666666667,0.896551724137931,0.769230769230769,0.96551724137931,0.222222222222222,0.896551724137931,0.88,0.545454545454545,0.8,0.954545454545455,0.482758620689655,0.740740740740741,0.96551724137931,0.909090909090909,0.96551724137931,0.869565217391304,0.96551724137931,0.962962962962963,0.964285714285714,0.862068965517241,0.962962962962963,1,0.96551724137931,0.961538461538462,0.862068965517241,0.862068965517241,0.954545454545455,0.962962962962963,0.620689655172414,0.821428571428571,0.884615384615385,0.96551724137931,0.96551724137931,0.655172413793103,0.857142857142857,0.962962962962963,0.96551724137931,0.96551724137931,0.964285714285714,0.962962962962963,0.857142857142857,1,0.740740740740741,0.961538461538462,0.96,0.96551724137931,1,0.964285714285714,0.96551724137931,0.96,0.814814814814815,0.961538461538462
id2648,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id2649,1,0.961538461538462,0.916666666666667,0.807692307692308,1,1,0.772727272727273,0.76,1,1,1,0.818181818181818,1,0.961538461538462,1,0.807692307692308,0.8,0.923076923076923,0.92,0.769230769230769,1,0.923076923076923,1,0.666666666666667,0.923076923076923,0.782608695652174,1,0.208333333333333,0.923076923076923,0.909090909090909,0.526315789473684,0.826086956521739,1,0.5,0.75,1,0.894736842105263,1,0.909090909090909,1,1,1,0.884615384615385,1,0.961538461538462,1,1,0.884615384615385,0.884615384615385,1,1,0.615384615384615,0.84,0.91304347826087,1,1,0.653846153846154,1,1,1,1,1,1,0.884615384615385,1,0.75,1,1,1,NaN,1,1,1,0.833333333333333,1
id2650,0.962962962962963,0.862068965517241,0.740740740740741,0.925925925925926,0.888888888888889,0.896551724137931,0.76,0.75,0.791666666666667,0.888888888888889,0.892857142857143,0.8,0.896551724137931,0.931034482758621,0.888888888888889,0.793103448275862,0.892857142857143,0.827586206896552,0.821428571428571,0.689655172413793,0.896551724137931,0.827586206896552,0.875,1,0.827586206896552,0.846153846153846,0.896551724137931,0.296296296296296,0.827586206896552,0.8,0.590909090909091,0.92,0.954545454545455,0.620689655172414,0.592592592592593,0.896551724137931,0.772727272727273,0.896551724137931,0.782608695652174,0.896551724137931,0.962962962962963,0.892857142857143,0.793103448275862,0.888888888888889,0.862068965517241,0.896551724137931,0.884615384615385,1,0.862068965517241,0.863636363636364,0.888888888888889,0.758620689655172,0.75,0.846153846153846,0.896551724137931,0.896551724137931,0.793103448275862,0.761904761904762,0.962962962962963,0.896551724137931,0.896551724137931,0.928571428571429,0.888888888888889,1,0.925925925925926,0.814814814814815,0.923076923076923,0.96,0.896551724137931,1,0.892857142857143,0.896551724137931,0.88,0.740740740740741,1
id2652,0.888888888888889,0.862068965517241,0.888888888888889,0.925925925925926,0.888888888888889,0.896551724137931,0.76,0.75,0.791666666666667,0.888888888888889,0.892857142857143,0.72,0.896551724137931,0.931034482758621,0.888888888888889,0.931034482758621,0.75,0.827586206896552,0.821428571428571,0.827586206896552,0.896551724137931,0.827586206896552,0.875,1,0.96551724137931,0.923076923076923,0.896551724137931,0.296296296296296,0.827586206896552,0.8,0.5,0.76,0.863636363636364,0.620689655172414,0.592592592592593,0.896551724137931,0.954545454545455,0.896551724137931,0.956521739130435,0.896551724137931,0.888888888888889,0.892857142857143,0.793103448275862,0.888888888888889,0.862068965517241,0.896551724137931,0.884615384615385,0.862068965517241,1,0.863636363636364,0.888888888888889,0.620689655172414,0.892857142857143,0.846153846153846,0.896551724137931,0.896551724137931,0.655172413793103,0.857142857142857,0.888888888888889,0.896551724137931,0.896551724137931,0.928571428571429,0.962962962962963,0.857142857142857,0.925925925925926,0.814814814814815,0.923076923076923,0.88,0.896551724137931,1,0.892857142857143,0.896551724137931,0.88,0.740740740740741,0.923076923076923
id2654,1,0.954545454545455,0.818181818181818,0.75,1,1,0.95,0.80952380952381,0.882352941176471,1,1,0.8,1,0.954545454545455,1,0.772727272727273,0.857142857142857,0.909090909090909,0.904761904761905,0.727272727272727,1,0.909090909090909,1,0.666666666666667,0.909090909090909,0.736842105263158,1,0.15,0.909090909090909,0.9,0.588235294117647,0.904761904761905,1,0.5,0.7,1,0.894736842105263,1,0.888888888888889,1,1,1,0.863636363636364,1,0.954545454545455,1,1,0.863636363636364,0.863636363636364,1,1,0.636363636363636,0.80952380952381,0.894736842105263,1,1,0.590909090909091,0.866666666666667,1,1,1,1,1,0.863636363636364,1,0.7,1,1,1,NaN,1,1,1,0.818181818181818,1
id2655,1,0.962962962962963,0.84,0.8,1,1,0.8,0.769230769230769,0.909090909090909,1,1,0.826086956521739,1,0.962962962962963,1,0.888888888888889,0.807692307692308,0.925925925925926,0.923076923076923,0.851851851851852,1,0.925925925925926,1,0.666666666666667,0.925925925925926,0.791666666666667,1,0.16,0.925925925925926,0.91304347826087,0.6,0.826086956521739,1,0.481481481481481,0.68,1,0.9,1,0.904761904761905,1,1,1,0.888888888888889,1,0.962962962962963,1,1,0.888888888888889,0.888888888888889,1,1,0.62962962962963,0.846153846153846,0.916666666666667,1,1,0.666666666666667,0.894736842105263,1,1,1,1,1,0.884615384615385,1,0.76,1,1,1,1,1,1,1,0.84,1
id2659,0.703703703703704,0.689655172413793,0.481481481481481,0.666666666666667,0.62962962962963,0.655172413793103,0.56,0.5,0.583333333333333,0.62962962962963,0.642857142857143,0.76,0.655172413793103,0.689655172413793,0.703703703703704,0.551724137931034,0.642857142857143,0.586206896551724,0.571428571428571,0.586206896551724,0.655172413793103,0.586206896551724,0.75,1,0.586206896551724,0.769230769230769,0.655172413793103,0.555555555555556,0.586206896551724,0.68,0.590909090909091,0.72,0.636363636363636,0.724137931034483,0.407407407407407,0.655172413793103,0.454545454545455,0.655172413793103,0.652173913043478,0.655172413793103,0.703703703703704,0.642857142857143,0.551724137931034,0.62962962962963,0.620689655172414,0.655172413793103,0.615384615384615,0.758620689655172,0.620689655172414,0.636363636363636,0.62962962962963,1,0.678571428571429,0.730769230769231,0.655172413793103,0.655172413793103,0.827586206896552,0.619047619047619,0.703703703703704,0.655172413793103,0.655172413793103,0.678571428571429,0.62962962962963,0.75,0.666666666666667,0.62962962962963,0.653846153846154,0.76,0.655172413793103,1,0.642857142857143,0.655172413793103,0.68,0.62962962962963,0.730769230769231
id2660,0.846153846153846,0.857142857142857,0.846153846153846,0.807692307692308,0.846153846153846,0.857142857142857,0.625,0.62962962962963,0.739130434782609,0.846153846153846,0.851851851851852,0.666666666666667,0.857142857142857,0.821428571428571,0.846153846153846,0.821428571428571,0.666666666666667,0.785714285714286,0.777777777777778,0.928571428571429,0.857142857142857,0.785714285714286,1,0.666666666666667,0.928571428571429,0.961538461538462,0.857142857142857,0.384615384615385,0.785714285714286,0.75,0.363636363636364,0.666666666666667,0.80952380952381,0.678571428571429,0.576923076923077,0.857142857142857,0.904761904761905,0.857142857142857,1,0.857142857142857,0.846153846153846,0.851851851851852,0.75,0.846153846153846,0.821428571428571,0.857142857142857,0.84,0.75,0.892857142857143,0.80952380952381,0.846153846153846,0.678571428571429,1,0.92,0.857142857142857,0.857142857142857,0.678571428571429,0.9,0.846153846153846,0.857142857142857,0.857142857142857,0.851851851851852,0.923076923076923,0.740740740740741,0.846153846153846,0.846153846153846,0.84,0.833333333333333,0.857142857142857,1,0.851851851851852,0.857142857142857,0.916666666666667,0.692307692307692,0.84
id2664,0.916666666666667,0.884615384615385,0.75,0.75,0.916666666666667,0.923076923076923,0.727272727272727,0.76,0.80952380952381,0.916666666666667,0.92,0.727272727272727,0.923076923076923,0.923076923076923,0.916666666666667,0.769230769230769,0.769230769230769,0.846153846153846,0.84,0.846153846153846,0.923076923076923,0.846153846153846,1,1,0.846153846153846,0.91304347826087,0.923076923076923,0.32,0.846153846153846,0.818181818181818,0.45,0.739130434782609,0.9,0.576923076923077,0.625,0.923076923076923,0.789473684210526,0.923076923076923,0.9,0.923076923076923,0.916666666666667,0.923076923076923,0.846153846153846,0.916666666666667,0.884615384615385,0.923076923076923,0.91304347826087,0.846153846153846,0.846153846153846,0.894736842105263,0.916666666666667,0.730769230769231,0.92,1,0.923076923076923,0.923076923076923,0.769230769230769,0.888888888888889,0.916666666666667,0.923076923076923,0.923076923076923,0.923076923076923,0.916666666666667,0.84,0.92,0.75,0.916666666666667,0.909090909090909,0.923076923076923,1,0.92,0.923076923076923,1,0.75,0.916666666666667
id2667,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id2669,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id2672,0.740740740740741,0.655172413793103,0.518518518518518,0.703703703703704,0.740740740740741,0.689655172413793,0.52,0.535714285714286,0.708333333333333,0.666666666666667,0.678571428571429,0.88,0.689655172413793,0.724137931034483,0.740740740740741,0.586206896551724,0.678571428571429,0.620689655172414,0.75,0.620689655172414,0.689655172413793,0.758620689655172,0.875,1,0.620689655172414,0.769230769230769,0.689655172413793,0.518518518518518,0.758620689655172,0.8,0.5,0.68,0.772727272727273,0.689655172413793,0.444444444444444,0.689655172413793,0.590909090909091,0.689655172413793,0.608695652173913,0.689655172413793,0.740740740740741,0.678571428571429,0.724137931034483,0.740740740740741,0.655172413793103,0.689655172413793,0.653846153846154,0.793103448275862,0.655172413793103,0.590909090909091,0.666666666666667,0.827586206896552,0.678571428571429,0.769230769230769,0.689655172413793,0.689655172413793,1,0.666666666666667,0.740740740740741,0.689655172413793,0.689655172413793,0.714285714285714,0.666666666666667,0.785714285714286,0.703703703703704,0.814814814814815,0.692307692307692,0.72,0.689655172413793,1,0.678571428571429,0.689655172413793,0.72,0.814814814814815,0.769230769230769
id2676,0.894736842105263,0.857142857142857,1,0.842105263157895,0.894736842105263,0.904761904761905,0.588235294117647,0.65,1,0.9,0.9,0.764705882352941,0.904761904761905,0.857142857142857,0.904761904761905,0.761904761904762,0.65,0.80952380952381,0.80952380952381,0.80952380952381,0.904761904761905,0.80952380952381,1,0.5,0.904761904761905,0.833333333333333,0.904761904761905,0.368421052631579,0.80952380952381,0.882352941176471,0.428571428571429,0.666666666666667,0.857142857142857,0.619047619047619,0.684210526315789,0.904761904761905,0.857142857142857,0.904761904761905,1,0.904761904761905,0.894736842105263,0.9,0.761904761904762,0.894736842105263,0.857142857142857,0.904761904761905,1,0.761904761904762,0.857142857142857,0.866666666666667,0.894736842105263,0.619047619047619,0.9,0.888888888888889,0.904761904761905,0.904761904761905,0.666666666666667,1,0.894736842105263,0.904761904761905,0.904761904761905,0.9,0.904761904761905,0.761904761904762,0.894736842105263,0.714285714285714,0.888888888888889,0.882352941176471,0.904761904761905,NaN,0.904761904761905,0.904761904761905,1,0.789473684210526,0.888888888888889
id2677,1,0.962962962962963,0.84,0.88,1,1,0.782608695652174,0.769230769230769,0.909090909090909,1,1,0.84,1,0.962962962962963,1,0.814814814814815,0.884615384615385,0.925925925925926,0.923076923076923,0.777777777777778,1,0.925925925925926,1,0.666666666666667,0.925925925925926,0.807692307692308,1,0.24,0.925925925925926,0.91304347826087,0.545454545454545,0.91304347826087,1,0.555555555555556,0.68,1,0.9,1,0.904761904761905,1,1,1,0.888888888888889,1,0.962962962962963,1,1,0.962962962962963,0.888888888888889,1,1,0.703703703703704,0.846153846153846,0.916666666666667,1,1,0.740740740740741,0.894736842105263,1,1,1,1,1,0.961538461538462,1,0.84,1,1,1,1,1,1,1,0.84,1
id2679,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
