Row,id10753,id12024,id12166,id13858,id14780,id14781,id15770,id6204,id6208,id6221,id6228,id6245,id6255,id6256,id6257,id6258,id6264,id6265,id6268,id6271,id6272,id6273,id6274,id6275,id6279,id6280,id6282,id6283,id6286
id6228,NaN,0.444444444444444,0.642857142857143,NaN,NaN,0.636363636363636,NaN,1,1,0.363636363636364,1,NaN,1,0.9,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,0.666666666666667,1,0
id6245,NaN,0.625,NaN,1,0.875,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,1,NaN,NaN,0.555555555555556,0,NaN,NaN,NaN,0.6
id6255,0.9375,NaN,NaN,NaN,NaN,0.636363636363636,0,1,NaN,0.307692307692308,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0.571428571428571,NaN,0.6,0.95,1,1,NaN
id6256,1,0.5,0.833333333333333,NaN,NaN,NaN,0.714285714285714,NaN,NaN,NaN,0.9,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,0,0.571428571428571,NaN,NaN,0.9,1
id6257,0.857142857142857,0.5,NaN,NaN,NaN,NaN,0.714285714285714,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,0.5,0.571428571428571,NaN,NaN,NaN,NaN
id6258,NaN,0.46875,NaN,0.962962962962963,0.725,0.777777777777778,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,1,1,NaN,1,1,0.846153846153846,NaN,0.48780487804878,NaN,1,0.75,1,0.454545454545455
id6264,NaN,0.470588235294118,NaN,1,0.775510204081633,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,1,1,NaN,1,NaN,0.870967741935484,1,0.48,NaN,1,NaN,NaN,0.478260869565217
id6265,0.875,0.48780487804878,NaN,1,0.791666666666667,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,1,1,1,1,NaN,1,NaN,0.888888888888889,NaN,0.482758620689655,NaN,1,NaN,NaN,0.478260869565217
id6268,1,NaN,NaN,NaN,NaN,0.6,0.7,1,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,0.571428571428571,1,0.8,NaN,NaN
id6271,NaN,0,1,1,0,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,1,1,1,NaN,1,1,1,1,0,1,1,NaN,NaN,0
id6272,NaN,NaN,0.8,0.833333333333333,NaN,0.777777777777778,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,0,0.666666666666667,NaN,0.761904761904762,1,NaN
id6273,NaN,0.380952380952381,NaN,0.857142857142857,0.76,NaN,NaN,NaN,0.857142857142857,NaN,NaN,NaN,NaN,NaN,NaN,0.846153846153846,0.870967741935484,0.888888888888889,NaN,1,NaN,1,1,0.592592592592593,NaN,0.857142857142857,NaN,NaN,0.583333333333333
id6274,0.555555555555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.571428571428571,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,1,NaN,0.736842105263158,0.740740740740741,1,1,NaN
id6275,0.5,0.641025641025641,NaN,0.470588235294118,0.617021276595745,NaN,NaN,NaN,0.48,NaN,NaN,0.555555555555556,NaN,0,0.5,0.48780487804878,0.48,0.482758620689655,NaN,0,0,0.592592592592593,NaN,1,1,0.4,NaN,NaN,0.571428571428571
id6279,0.5,NaN,1,0,NaN,NaN,0.857142857142857,NaN,NaN,NaN,NaN,0,0.6,0.571428571428571,0.571428571428571,NaN,NaN,NaN,0.571428571428571,1,0.666666666666667,NaN,0.736842105263158,1,1,0.588235294117647,NaN,NaN,NaN
id6280,1,0.333333333333333,NaN,1,0.655172413793103,NaN,0,1,1,0.666666666666667,NaN,NaN,0.95,NaN,NaN,1,1,1,1,1,NaN,0.857142857142857,0.740740740740741,0.4,0.588235294117647,1,0.842105263157895,1,0.333333333333333
id6282,0.888888888888889,NaN,1,0.545454545454545,NaN,0.933333333333333,1,0.785714285714286,0.75,0.769230769230769,0.666666666666667,NaN,1,NaN,NaN,0.75,NaN,NaN,0.8,NaN,0.761904761904762,NaN,1,NaN,NaN,0.842105263157895,1,0.833333333333333,NaN
id6283,1,0.444444444444444,0.666666666666667,NaN,NaN,NaN,1,1,1,0.5625,1,NaN,1,0.9,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,0.833333333333333,1,0
id6286,NaN,0.722222222222222,1,0.478260869565217,0.571428571428571,NaN,NaN,NaN,0.478260869565217,NaN,0,0.6,NaN,1,NaN,0.454545454545455,0.478260869565217,0.478260869565217,NaN,0,NaN,0.583333333333333,NaN,0.571428571428571,NaN,0.333333333333333,NaN,0,1
